Image	Name	Missing	Centroid.X.um	Centroid.Y.um
TMA_1042_133_P53_-_2016-10-25_11.53.46.ndpi	D-1	FALSE	19701.7	14732.6
TMA_1042_133_P53_-_2016-10-25_11.53.46.ndpi	C-13	FALSE	2336.1	15612.2
TMA_1042_133_P53_-_2016-10-25_11.53.46.ndpi	C-12	FALSE	3745.6	15682.2
TMA_1042_133_P53_-_2016-10-25_11.53.46.ndpi	C-11	FALSE	5183.6	15727.2
TMA_1042_133_P53_-_2016-10-25_11.53.46.ndpi	C-10	FALSE	6642.2	15831.3
TMA_1042_133_P53_-_2016-10-25_11.53.46.ndpi	C-9	FALSE	8090.4	15781.3
TMA_1042_133_P53_-_2016-10-25_11.53.46.ndpi	C-8	FALSE	9488.8	15956.1
TMA_1042_133_P53_-_2016-10-25_11.53.46.ndpi	C-7	FALSE	10937.1	15931.2
TMA_1042_133_P53_-_2016-10-25_11.53.46.ndpi	C-6	FALSE	12410.3	16031.1
TMA_1042_133_P53_-_2016-10-25_11.53.46.ndpi	C-5	FALSE	13883.6	16056
TMA_1042_133_P53_-_2016-10-25_11.53.46.ndpi	C-4	FALSE	15331.9	16180.9
TMA_1042_133_P53_-_2016-10-25_11.53.46.ndpi	C-3	FALSE	16755.2	16130.9
TMA_1042_133_P53_-_2016-10-25_11.53.46.ndpi	C-2	FALSE	18228.5	16255.8
TMA_1042_133_P53_-_2016-10-25_11.53.46.ndpi	C-1	FALSE	19695	16161.4
TMA_1042_133_P53_-_2016-10-25_11.53.46.ndpi	A-12	FALSE	3830.5	18681.7
TMA_1042_133_P53_-_2016-10-25_11.53.46.ndpi	A-11	FALSE	5218.1	18904.3
TMA_1042_133_P53_-_2016-10-25_11.53.46.ndpi	A-10	FALSE	6709.1	18791.8
TMA_1042_133_P53_-_2016-10-25_11.53.46.ndpi	A-9	FALSE	8110.6	19039.3
TMA_1042_133_P53_-_2016-10-25_11.53.46.ndpi	A-7	FALSE	10987	19027.5
TMA_1042_133_P53_-_2016-10-25_11.53.46.ndpi	A-6	FALSE	12335.4	19227.3
TMA_1042_133_P53_-_2016-10-25_11.53.46.ndpi	A-5	FALSE	13808.7	19177.3
TMA_1042_133_P53_-_2016-10-25_11.53.46.ndpi	A-4	FALSE	15281.9	19292.6
TMA_1042_133_P53_-_2016-10-25_11.53.46.ndpi	A-3	FALSE	16721.2	19268.2
TMA_1042_133_P53_-_2016-10-25_11.53.46.ndpi	A-2	FALSE	18153.5	19377.1
TMA_1042_133_P53_-_2016-10-25_11.53.46.ndpi	A-1	FALSE	19601.8	19327.2
