Image	Name	Missing	Centroid.X.um	Centroid.Y.um
TMA_1042_117_CK20_-_2016-10-25_11.57.44.ndpi	D-9	FALSE	7929.1	14525.4
TMA_1042_117_CK20_-_2016-10-25_11.57.44.ndpi	D-8	FALSE	9388.9	14432.9
TMA_1042_117_CK20_-_2016-10-25_11.57.44.ndpi	D-7	FALSE	11061.9	14507.9
TMA_1042_117_CK20_-_2016-10-25_11.57.44.ndpi	D-6	FALSE	12539.4	14411.2
TMA_1042_117_CK20_-_2016-10-25_11.57.44.ndpi	D-5	FALSE	14093.2	14406.9
TMA_1042_117_CK20_-_2016-10-25_11.57.44.ndpi	D-4	FALSE	15656.5	14283.1
TMA_1042_117_CK20_-_2016-10-25_11.57.44.ndpi	D-3	FALSE	17229.6	14358
TMA_1042_117_CK20_-_2016-10-25_11.57.44.ndpi	D-2	FALSE	18750.3	14203.1
TMA_1042_117_CK20_-_2016-10-25_11.57.44.ndpi	D-1	FALSE	20301	14183.2
TMA_1042_117_CK20_-_2016-10-25_11.57.44.ndpi	C-13	FALSE	1972.7	16130.9
TMA_1042_117_CK20_-_2016-10-25_11.57.44.ndpi	C-12	FALSE	3470.9	16130.9
TMA_1042_117_CK20_-_2016-10-25_11.57.44.ndpi	C-11	FALSE	4969.1	16081
TMA_1042_117_CK20_-_2016-10-25_11.57.44.ndpi	C-10	FALSE	6492.3	16130.9
TMA_1042_117_CK20_-_2016-10-25_11.57.44.ndpi	C-9	FALSE	8016.1	16053.5
TMA_1042_117_CK20_-_2016-10-25_11.57.44.ndpi	C-8	FALSE	9513.8	16155.9
TMA_1042_117_CK20_-_2016-10-25_11.57.44.ndpi	C-7	FALSE	11037	15981.1
TMA_1042_117_CK20_-_2016-10-25_11.57.44.ndpi	C-6	FALSE	12610.1	16042.5
TMA_1042_117_CK20_-_2016-10-25_11.57.44.ndpi	C-5	FALSE	14208.2	15956.1
TMA_1042_117_CK20_-_2016-10-25_11.57.44.ndpi	C-4	FALSE	15731.4	16006.1
TMA_1042_117_CK20_-_2016-10-25_11.57.44.ndpi	C-3	FALSE	17154.7	15831.3
TMA_1042_117_CK20_-_2016-10-25_11.57.44.ndpi	C-2	FALSE	18827.7	15856.3
TMA_1042_117_CK20_-_2016-10-25_11.57.44.ndpi	C-1	FALSE	20326	15581.6
TMA_1042_117_CK20_-_2016-10-25_11.57.44.ndpi	B-12	FALSE	3495.9	17679.1
TMA_1042_117_CK20_-_2016-10-25_11.57.44.ndpi	B-11	FALSE	5019.1	17579.2
TMA_1042_117_CK20_-_2016-10-25_11.57.44.ndpi	B-10	FALSE	6542.3	17679.1
TMA_1042_117_CK20_-_2016-10-25_11.57.44.ndpi	B-9	FALSE	8065.5	17704.1
TMA_1042_117_CK20_-_2016-10-25_11.57.44.ndpi	B-7	FALSE	10987	17629.2
TMA_1042_117_CK20_-_2016-10-25_11.57.44.ndpi	B-6	FALSE	12442	17438.7
TMA_1042_117_CK20_-_2016-10-25_11.57.44.ndpi	B-5	FALSE	14208.2	17629.2
TMA_1042_117_CK20_-_2016-10-25_11.57.44.ndpi	B-4	FALSE	15716.7	17409.3
TMA_1042_117_CK20_-_2016-10-25_11.57.44.ndpi	B-3	FALSE	17254.6	17529.3
TMA_1042_117_CK20_-_2016-10-25_11.57.44.ndpi	B-2	FALSE	18802.8	17329.5
TMA_1042_117_CK20_-_2016-10-25_11.57.44.ndpi	B-1	FALSE	20326	17354.5
TMA_1042_117_CK20_-_2016-10-25_11.57.44.ndpi	A-12	FALSE	3599.3	19145.3
TMA_1042_117_CK20_-_2016-10-25_11.57.44.ndpi	A-11	FALSE	5143.9	19252.2
TMA_1042_117_CK20_-_2016-10-25_11.57.44.ndpi	A-7	FALSE	11186.8	19102.4
TMA_1042_117_CK20_-_2016-10-25_11.57.44.ndpi	A-6	FALSE	12710	19227.3
TMA_1042_117_CK20_-_2016-10-25_11.57.44.ndpi	A-5	FALSE	14258.1	19102.4
TMA_1042_117_CK20_-_2016-10-25_11.57.44.ndpi	A-4	FALSE	15849.5	19166.7
TMA_1042_117_CK20_-_2016-10-25_11.57.44.ndpi	A-3	FALSE	17379.5	19002.5
TMA_1042_117_CK20_-_2016-10-25_11.57.44.ndpi	A-2	FALSE	18950.5	19021.5
TMA_1042_117_CK20_-_2016-10-25_11.57.44.ndpi	A-1	FALSE	20500.8	18977.6
