Image	Name	Missing	Centroid.X.um	Centroid.Y.um
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi	I-7	FALSE	10937.1	6642.2
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi	I-6	FALSE	12485.2	6692.1
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi	I-5	FALSE	14058.4	6617.2
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi	I-4	FALSE	15531.6	6767
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi	I-3	FALSE	17054.8	6792
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi	I-2	FALSE	18578	6816.9
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi	I-1	FALSE	20051.3	6966.8
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi	H-12	FALSE	3533.8	8329.4
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi	H-11	FALSE	5005.8	8270.4
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi	H-10	FALSE	6617.2	8265.2
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi	H-9	FALSE	7915.6	8265.2
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi	H-7	FALSE	11086.9	8340.1
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi	H-6	FALSE	12510.2	8240.3
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi	H-5	FALSE	13911.9	8280.9
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi	H-4	FALSE	15431.8	8315.2
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi	H-3	FALSE	16955	8365.1
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi	H-2	FALSE	18553.1	8465
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi	G-13	FALSE	2318.3	9851.1
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi	G-12	FALSE	3771.9	9923.6
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi	G-11	FALSE	5137.3	9799.1
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi	G-10	FALSE	6567.2	9788.4
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi	G-9	FALSE	8115.4	9738.5
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi	G-8	FALSE	9636.2	10048.8
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi	G-7	FALSE	10926.2	9747.2
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi	G-6	FALSE	12439.3	9857.7
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi	G-5	FALSE	13985.5	9741.3
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi	G-4	FALSE	15456.7	9963.2
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi	G-3	FALSE	16880.1	9838.4
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi	G-2	FALSE	18328.3	10038.1
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi	G-1	FALSE	19791.4	10005.5
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi	F-13	FALSE	2311.6	11545.7
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi	F-12	FALSE	3717	11352.9
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi	F-11	FALSE	5162.1	11287
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi	F-10	FALSE	6542.3	11286.7
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi	F-9	FALSE	8115.4	11311.6
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi	F-8	FALSE	9438.8	11386.5
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi	F-7	FALSE	10912.1	11486.4
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi	F-6	FALSE	12360.4	11311.6
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi	F-5	FALSE	13983.5	11486.4
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi	F-4	FALSE	15356.9	11311.6
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi	F-3	FALSE	16855.1	11486.4
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi	F-2	FALSE	18328.3	11461.5
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi	F-1	FALSE	19771.9	11565.6
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi	E-13	FALSE	2275.9	13006.2
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi	E-12	FALSE	3745.7	12980.4
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi	E-11	FALSE	5135.8	12878.6
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi	E-10	FALSE	6617.2	12959.7
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi	E-9	FALSE	8040.5	12759.9
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi	E-8	FALSE	9488.8	13009.6
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi	E-7	FALSE	10987	12903.6
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi	E-6	FALSE	12460.3	13009.6
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi	E-5	FALSE	13908.6	12884.8
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi	E-4	FALSE	15431.8	13059.6
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi	E-3	FALSE	16830.1	12959.7
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi	E-2	FALSE	18303.4	13084.5
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi	E-1	FALSE	19826.6	13009.6
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi	D-13	FALSE	2205.2	14551.4
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi	D-12	FALSE	3668.5	14397.1
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi	D-11	FALSE	5133.8	14474.4
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi	D-10	FALSE	6580.9	14440.2
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi	D-9	FALSE	8143.8	14549.8
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi	D-8	FALSE	9506.9	14359.3
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi	D-7	FALSE	10837.2	14577.9
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi	D-6	FALSE	12360.4	14432.9
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi	D-5	FALSE	13858.6	14607.7
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi	D-4	FALSE	15281.9	14507.9
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi	D-3	FALSE	16805.1	14607.7
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi	D-2	FALSE	18228.5	14457.9
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi	D-1	FALSE	19786	14511.9
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi	C-13	FALSE	2252	16045.6
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi	C-12	FALSE	3721.7	16045.6
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi	C-11	FALSE	5166.8	16018.2
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi	C-10	FALSE	6592.2	16081
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi	C-9	FALSE	8093.5	16051.2
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi	C-8	FALSE	9438.8	16155.9
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi	C-7	FALSE	10912.1	16056
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi	C-6	FALSE	12410.3	16130.9
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi	C-5	FALSE	13908.6	16106
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi	C-4	FALSE	15356.9	16205.8
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi	C-3	FALSE	16805.1	16081
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi	C-2	FALSE	18303.4	16180.9
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi	C-1	FALSE	19676.7	16006.1
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi	B-12	FALSE	3717.7	17510.2
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi	B-11	FALSE	5128.2	17560.7
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi	B-10	FALSE	6510.3	17606.4
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi	B-9	FALSE	8065.5	17704.1
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi	B-7	FALSE	10862.2	17679.1
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi	B-6	FALSE	12235.5	17554.3
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi	B-5	FALSE	13833.7	17779
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi	B-4	FALSE	15207	17629.2
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi	B-3	FALSE	16755.2	17779
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi	B-2	FALSE	18228.5	17654.1
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi	A-12	FALSE	3795.7	18983.8
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi	A-11	FALSE	5231	19227.5
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi	A-10	FALSE	6667.1	19077.5
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi	A-9	FALSE	8115.4	19252.2
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi	A-7	FALSE	10889.9	19205.9
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi	A-6	FALSE	12385.4	19352.1
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi	A-5	FALSE	13908.6	19227.3
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi	A-4	FALSE	15381.8	19327.2
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi	A-3	FALSE	16837.3	19229.2
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi	A-2	FALSE	18278.4	19302.2
TMA_1042_10_P16_-_2016-10-25_11.51.55.ndpi	A-1	FALSE	19701.7	19202.3
