Image	Name	Missing	Centroid.X.um	Centroid.Y.um
TMA_1042_55_P63_-_2016-10-25_12.03.37.ndpi	I-9	FALSE	7616	6342.5
TMA_1042_55_P63_-_2016-10-25_12.03.37.ndpi	I-8	FALSE	9173.1	6281.7
TMA_1042_55_P63_-_2016-10-25_12.03.37.ndpi	I-7	FALSE	10666.3	6282
TMA_1042_55_P63_-_2016-10-25_12.03.37.ndpi	I-6	FALSE	12185.6	6267.6
TMA_1042_55_P63_-_2016-10-25_12.03.37.ndpi	I-5	FALSE	13758.7	6142.7
TMA_1042_55_P63_-_2016-10-25_12.03.37.ndpi	I-4	FALSE	15289.2	6260.7
TMA_1042_55_P63_-_2016-10-25_12.03.37.ndpi	I-3	FALSE	16855.1	6192.7
TMA_1042_55_P63_-_2016-10-25_12.03.37.ndpi	I-2	FALSE	18428.2	6092.8
TMA_1042_55_P63_-_2016-10-25_12.03.37.ndpi	I-1	FALSE	20002.2	6237.6
TMA_1042_55_P63_-_2016-10-25_12.03.37.ndpi	H-12	FALSE	2946.5	7990.6
TMA_1042_55_P63_-_2016-10-25_12.03.37.ndpi	H-11	FALSE	4519.7	7915.6
TMA_1042_55_P63_-_2016-10-25_12.03.37.ndpi	H-10	FALSE	6092.8	7840.7
TMA_1042_55_P63_-_2016-10-25_12.03.37.ndpi	H-9	FALSE	7591	7890.7
TMA_1042_55_P63_-_2016-10-25_12.03.37.ndpi	H-7	FALSE	10737.3	7865.7
TMA_1042_55_P63_-_2016-10-25_12.03.37.ndpi	H-6	FALSE	12247	7801.9
TMA_1042_55_P63_-_2016-10-25_12.03.37.ndpi	H-5	FALSE	13726.8	7809.1
TMA_1042_55_P63_-_2016-10-25_12.03.37.ndpi	H-4	FALSE	15253.1	7844.3
TMA_1042_55_P63_-_2016-10-25_12.03.37.ndpi	H-3	FALSE	16855.1	7790.8
TMA_1042_55_P63_-_2016-10-25_12.03.37.ndpi	H-2	FALSE	18478.2	7765.8
TMA_1042_55_P63_-_2016-10-25_12.03.37.ndpi	G-13	FALSE	1541.9	9506.2
TMA_1042_55_P63_-_2016-10-25_12.03.37.ndpi	G-12	FALSE	3046.4	9613.6
TMA_1042_55_P63_-_2016-10-25_12.03.37.ndpi	G-11	FALSE	4474.9	9463.9
TMA_1042_55_P63_-_2016-10-25_12.03.37.ndpi	G-10	FALSE	6092.8	9488.8
TMA_1042_55_P63_-_2016-10-25_12.03.37.ndpi	G-9	FALSE	7591	9388.9
TMA_1042_55_P63_-_2016-10-25_12.03.37.ndpi	G-8	FALSE	9289	9563.7
TMA_1042_55_P63_-_2016-10-25_12.03.37.ndpi	G-7	FALSE	10687.4	9363.9
TMA_1042_55_P63_-_2016-10-25_12.03.37.ndpi	G-6	FALSE	12210.6	9438.8
TMA_1042_55_P63_-_2016-10-25_12.03.37.ndpi	G-5	FALSE	13783.7	9314
TMA_1042_55_P63_-_2016-10-25_12.03.37.ndpi	G-4	FALSE	15306.9	9363.9
TMA_1042_55_P63_-_2016-10-25_12.03.37.ndpi	G-3	FALSE	16830.1	9314
TMA_1042_55_P63_-_2016-10-25_12.03.37.ndpi	G-2	FALSE	18353.3	9413.9
TMA_1042_55_P63_-_2016-10-25_12.03.37.ndpi	G-1	FALSE	19876.5	9314
TMA_1042_55_P63_-_2016-10-25_12.03.37.ndpi	F-13	FALSE	1573.1	11136.8
TMA_1042_55_P63_-_2016-10-25_12.03.37.ndpi	F-10	FALSE	5992.9	10987
TMA_1042_55_P63_-_2016-10-25_12.03.37.ndpi	F-9	FALSE	7668.5	11025.4
TMA_1042_55_P63_-_2016-10-25_12.03.37.ndpi	F-8	FALSE	9161	11039
TMA_1042_55_P63_-_2016-10-25_12.03.37.ndpi	F-7	FALSE	10680.4	11022.2
TMA_1042_55_P63_-_2016-10-25_12.03.37.ndpi	F-6	FALSE	12185.6	10887.1
TMA_1042_55_P63_-_2016-10-25_12.03.37.ndpi	F-5	FALSE	13758.7	11012
TMA_1042_55_P63_-_2016-10-25_12.03.37.ndpi	F-4	FALSE	15257	10837.2
TMA_1042_55_P63_-_2016-10-25_12.03.37.ndpi	F-3	FALSE	16859	10910.9
TMA_1042_55_P63_-_2016-10-25_12.03.37.ndpi	F-2	FALSE	18453.2	10837.2
TMA_1042_55_P63_-_2016-10-25_12.03.37.ndpi	E-13	FALSE	1448.3	12535.2
TMA_1042_55_P63_-_2016-10-25_12.03.37.ndpi	E-12	FALSE	3021.4	12560.2
TMA_1042_55_P63_-_2016-10-25_12.03.37.ndpi	E-11	FALSE	4551.3	12464.5
TMA_1042_55_P63_-_2016-10-25_12.03.37.ndpi	E-10	FALSE	6142.7	12560.2
TMA_1042_55_P63_-_2016-10-25_12.03.37.ndpi	E-9	FALSE	7673.7	12491.9
TMA_1042_55_P63_-_2016-10-25_12.03.37.ndpi	E-8	FALSE	9214.1	12585.1
TMA_1042_55_P63_-_2016-10-25_12.03.37.ndpi	E-7	FALSE	10762.3	12485.2
TMA_1042_55_P63_-_2016-10-25_12.03.37.ndpi	E-6	FALSE	12260.5	12560.2
TMA_1042_55_P63_-_2016-10-25_12.03.37.ndpi	E-5	FALSE	13805.4	12435.3
TMA_1042_55_P63_-_2016-10-25_12.03.37.ndpi	E-4	FALSE	15406.8	12510.2
TMA_1042_55_P63_-_2016-10-25_12.03.37.ndpi	E-3	FALSE	16880.1	12385.4
TMA_1042_55_P63_-_2016-10-25_12.03.37.ndpi	E-2	FALSE	18428.2	12460.3
TMA_1042_55_P63_-_2016-10-25_12.03.37.ndpi	E-1	FALSE	19976.4	12335.4
TMA_1042_55_P63_-_2016-10-25_12.03.37.ndpi	D-13	FALSE	1498.2	14133.3
TMA_1042_55_P63_-_2016-10-25_12.03.37.ndpi	D-12	FALSE	3021.4	14008.4
TMA_1042_55_P63_-_2016-10-25_12.03.37.ndpi	D-11	FALSE	4589.7	14063.4
TMA_1042_55_P63_-_2016-10-25_12.03.37.ndpi	D-10	FALSE	6092.8	14058.4
TMA_1042_55_P63_-_2016-10-25_12.03.37.ndpi	D-9	FALSE	7690.9	14158.3
TMA_1042_55_P63_-_2016-10-25_12.03.37.ndpi	D-8	FALSE	9114.2	14033.4
TMA_1042_55_P63_-_2016-10-25_12.03.37.ndpi	D-7	FALSE	10712.3	14133.3
TMA_1042_55_P63_-_2016-10-25_12.03.37.ndpi	D-6	FALSE	12243.1	14034.6
TMA_1042_55_P63_-_2016-10-25_12.03.37.ndpi	D-5	FALSE	13808.7	14108.3
TMA_1042_55_P63_-_2016-10-25_12.03.37.ndpi	D-4	FALSE	15324.7	13980.2
TMA_1042_55_P63_-_2016-10-25_12.03.37.ndpi	D-3	FALSE	16905	14083.4
TMA_1042_55_P63_-_2016-10-25_12.03.37.ndpi	D-2	FALSE	18445.7	13930.9
TMA_1042_55_P63_-_2016-10-25_12.03.37.ndpi	D-1	FALSE	20001.4	13846.6
TMA_1042_55_P63_-_2016-10-25_12.03.37.ndpi	C-13	FALSE	1673	15531.6
TMA_1042_55_P63_-_2016-10-25_12.03.37.ndpi	C-12	FALSE	3196.2	15606.6
TMA_1042_55_P63_-_2016-10-25_12.03.37.ndpi	C-11	FALSE	4619.5	15556.6
TMA_1042_55_P63_-_2016-10-25_12.03.37.ndpi	C-10	FALSE	6167.7	15656.5
TMA_1042_55_P63_-_2016-10-25_12.03.37.ndpi	C-9	FALSE	7665.9	15581.6
TMA_1042_55_P63_-_2016-10-25_12.03.37.ndpi	C-8	FALSE	9189.1	15731.4
TMA_1042_55_P63_-_2016-10-25_12.03.37.ndpi	C-7	FALSE	10712.3	15581.6
TMA_1042_55_P63_-_2016-10-25_12.03.37.ndpi	C-6	FALSE	12288.8	15678.2
TMA_1042_55_P63_-_2016-10-25_12.03.37.ndpi	C-5	FALSE	13883.6	15606.6
TMA_1042_55_P63_-_2016-10-25_12.03.37.ndpi	C-4	FALSE	15406.8	15681.5
TMA_1042_55_P63_-_2016-10-25_12.03.37.ndpi	C-3	FALSE	16927.4	15517.1
TMA_1042_55_P63_-_2016-10-25_12.03.37.ndpi	C-2	FALSE	18503.1	15531.6
TMA_1042_55_P63_-_2016-10-25_12.03.37.ndpi	C-1	FALSE	19986.1	15379.2
TMA_1042_55_P63_-_2016-10-25_12.03.37.ndpi	B-12	FALSE	3146.3	17129.8
TMA_1042_55_P63_-_2016-10-25_12.03.37.ndpi	B-11	FALSE	4669.5	17004.9
TMA_1042_55_P63_-_2016-10-25_12.03.37.ndpi	B-10	FALSE	6167.7	17204.7
TMA_1042_55_P63_-_2016-10-25_12.03.37.ndpi	B-9	FALSE	7715.9	17254.6
TMA_1042_55_P63_-_2016-10-25_12.03.37.ndpi	B-7	FALSE	10637.4	17229.6
TMA_1042_55_P63_-_2016-10-25_12.03.37.ndpi	B-6	FALSE	12090.1	17060.1
TMA_1042_55_P63_-_2016-10-25_12.03.37.ndpi	B-5	FALSE	13833.7	17254.6
TMA_1042_55_P63_-_2016-10-25_12.03.37.ndpi	B-4	FALSE	15331.9	17104.8
TMA_1042_55_P63_-_2016-10-25_12.03.37.ndpi	B-3	FALSE	16905	17204.7
TMA_1042_55_P63_-_2016-10-25_12.03.37.ndpi	B-2	FALSE	18453.2	17004.9
TMA_1042_55_P63_-_2016-10-25_12.03.37.ndpi	B-1	FALSE	20021.6	16993.2
TMA_1042_55_P63_-_2016-10-25_12.03.37.ndpi	A-12	FALSE	3221.2	18578
TMA_1042_55_P63_-_2016-10-25_12.03.37.ndpi	A-11	FALSE	4769.4	18727.9
TMA_1042_55_P63_-_2016-10-25_12.03.37.ndpi	A-7	FALSE	10812.2	18702.9
TMA_1042_55_P63_-_2016-10-25_12.03.37.ndpi	A-6	FALSE	12335.4	18827.7
TMA_1042_55_P63_-_2016-10-25_12.03.37.ndpi	A-5	FALSE	13883.6	18752.8
TMA_1042_55_P63_-_2016-10-25_12.03.37.ndpi	A-4	FALSE	15481.7	18827.7
TMA_1042_55_P63_-_2016-10-25_12.03.37.ndpi	A-3	FALSE	16979.9	18727.9
TMA_1042_55_P63_-_2016-10-25_12.03.37.ndpi	A-2	FALSE	18603	18702.9
TMA_1042_55_P63_-_2016-10-25_12.03.37.ndpi	A-1	FALSE	20151.2	18603
