Image	Name	Missing	Centroid.X.um	Centroid.Y.um
TMA_1042_U4114_uv-GATA3_-_2016-10-25_12.01.30.ndpi	E-4	FALSE	15706.4	13309.3
TMA_1042_U4114_uv-GATA3_-_2016-10-25_12.01.30.ndpi	E-3	FALSE	17204.7	13309.3
TMA_1042_U4114_uv-GATA3_-_2016-10-25_12.01.30.ndpi	E-2	FALSE	18702.9	13509
TMA_1042_U4114_uv-GATA3_-_2016-10-25_12.01.30.ndpi	E-1	FALSE	20226.1	13484.1
TMA_1042_U4114_uv-GATA3_-_2016-10-25_12.01.30.ndpi	D-13	FALSE	1698	13958.5
TMA_1042_U4114_uv-GATA3_-_2016-10-25_12.01.30.ndpi	D-12	FALSE	3261.1	13938.5
TMA_1042_U4114_uv-GATA3_-_2016-10-25_12.01.30.ndpi	D-11	FALSE	4794.3	14133.3
TMA_1042_U4114_uv-GATA3_-_2016-10-25_12.01.30.ndpi	D-10	FALSE	6267.6	14208.2
TMA_1042_U4114_uv-GATA3_-_2016-10-25_12.01.30.ndpi	D-9	FALSE	7879.3	14375.9
TMA_1042_U4114_uv-GATA3_-_2016-10-25_12.01.30.ndpi	D-8	FALSE	9314	14383
TMA_1042_U4114_uv-GATA3_-_2016-10-25_12.01.30.ndpi	D-7	FALSE	10862.2	14582.8
TMA_1042_U4114_uv-GATA3_-_2016-10-25_12.01.30.ndpi	D-6	FALSE	12444.5	14629.3
TMA_1042_U4114_uv-GATA3_-_2016-10-25_12.01.30.ndpi	D-5	FALSE	14008.1	14786
TMA_1042_U4114_uv-GATA3_-_2016-10-25_12.01.30.ndpi	D-4	FALSE	15556.6	14782.5
TMA_1042_U4114_uv-GATA3_-_2016-10-25_12.01.30.ndpi	D-3	FALSE	17054.8	15007.3
TMA_1042_U4114_uv-GATA3_-_2016-10-25_12.01.30.ndpi	D-2	FALSE	18577	14903.6
TMA_1042_U4114_uv-GATA3_-_2016-10-25_12.01.30.ndpi	D-1	FALSE	20101.2	15007.3
TMA_1042_U4114_uv-GATA3_-_2016-10-25_12.01.30.ndpi	C-13	FALSE	1797.9	15381.8
TMA_1042_U4114_uv-GATA3_-_2016-10-25_12.01.30.ndpi	C-12	FALSE	3271.1	15581.6
TMA_1042_U4114_uv-GATA3_-_2016-10-25_12.01.30.ndpi	C-11	FALSE	4744.4	15606.6
TMA_1042_U4114_uv-GATA3_-_2016-10-25_12.01.30.ndpi	C-10	FALSE	6267.6	15806.3
TMA_1042_U4114_uv-GATA3_-_2016-10-25_12.01.30.ndpi	C-9	FALSE	7759	15840.5
TMA_1042_U4114_uv-GATA3_-_2016-10-25_12.01.30.ndpi	C-8	FALSE	9264.1	16081
TMA_1042_U4114_uv-GATA3_-_2016-10-25_12.01.30.ndpi	C-7	FALSE	10787.3	16068.3
TMA_1042_U4114_uv-GATA3_-_2016-10-25_12.01.30.ndpi	C-6	FALSE	12385.4	16255.8
TMA_1042_U4114_uv-GATA3_-_2016-10-25_12.01.30.ndpi	C-5	FALSE	13952.3	16281.1
TMA_1042_U4114_uv-GATA3_-_2016-10-25_12.01.30.ndpi	C-4	FALSE	15456.7	16455.6
TMA_1042_U4114_uv-GATA3_-_2016-10-25_12.01.30.ndpi	C-3	FALSE	16951.3	16433.1
TMA_1042_U4114_uv-GATA3_-_2016-10-25_12.01.30.ndpi	C-2	FALSE	18503.1	16555.4
TMA_1042_U4114_uv-GATA3_-_2016-10-25_12.01.30.ndpi	C-1	FALSE	20026.3	16480.5
TMA_1042_U4114_uv-GATA3_-_2016-10-25_12.01.30.ndpi	B-13	FALSE	1568.3	16829
TMA_1042_U4114_uv-GATA3_-_2016-10-25_12.01.30.ndpi	B-12	FALSE	3171.3	17079.8
TMA_1042_U4114_uv-GATA3_-_2016-10-25_12.01.30.ndpi	B-11	FALSE	4669.5	17079.8
TMA_1042_U4114_uv-GATA3_-_2016-10-25_12.01.30.ndpi	B-10	FALSE	6117.8	17354.5
TMA_1042_U4114_uv-GATA3_-_2016-10-25_12.01.30.ndpi	B-9	FALSE	7690.9	17554.3
TMA_1042_U4114_uv-GATA3_-_2016-10-25_12.01.30.ndpi	B-7	FALSE	10587.5	17729
TMA_1042_U4114_uv-GATA3_-_2016-10-25_12.01.30.ndpi	B-6	FALSE	12058.7	17608.2
TMA_1042_U4114_uv-GATA3_-_2016-10-25_12.01.30.ndpi	B-5	FALSE	13783.7	17953.8
TMA_1042_U4114_uv-GATA3_-_2016-10-25_12.01.30.ndpi	B-4	FALSE	15281.9	17878.9
TMA_1042_U4114_uv-GATA3_-_2016-10-25_12.01.30.ndpi	B-3	FALSE	16830.1	18078.6
