,TMA.core,Density of nucleus_mean,Density of nucleus_max,Density of nucleus_min,Density of nucleus_CoV,Density of clusters,Number of triangles,Perimeter of triangle_mean,Perimeter of triangle_max,Perimeter of triangle_min,Perimeter of triangle_CoV,Area of triangle_mean,Area of triangle_max,Area of triangle_min,Area of triangle_CoV,COrE_corrln_mean,COrE_IDM_mean,COrE_dissimilarity_mean,COrE_entropy_mean,COrE_energy_mean,COrE_diffEntropy_mean,COrE_contrast_mean,COrE_diffVariance_mean,COrE_Homogeneity1_mean,COrE_Homogeneity2_mean,COrE_SumAverage_mean,COrE_SumEntropy_mean,COrE_SumVariance_mean,COrE_corrln_max,COrE_IDM_max,COrE_dissimilarity_max,COrE_entropy_max,COrE_energy_max,COrE_diffEntropy_max,COrE_contrast_max,COrE_diffVariance_max,COrE_Homogeneity1_max,COrE_Homogeneity2_max,COrE_SumAverage_max,COrE_SumEntropy_max,COrE_SumVariance_max,COrE_corrln_min,COrE_IDM_min,COrE_dissimilarity_min,COrE_entropy_min,COrE_energy_min,COrE_diffEntropy_min,COrE_contrast_min,COrE_diffVariance_min,COrE_Homogeneity1_min,COrE_Homogeneity2_min,COrE_SumAverage_min,COrE_SumEntropy_min,COrE_SumVariance_min
30,F-3,0.0193268700948309,0.0418250950570342,0.0193268700948309,1.08594527181555,1069.64206071427,21401,35.189945346141,896.313443373067,8.89762116286521,0.749352165184297,56.5920393906827,15164.44,1.0949999999946,3.18356478497167,-0.0315980951848101,0.00020717168938456,5.09177077699687,5.11879221272194,0.0899207156756688,2.59658600725696,43.5767123464973,0.00226160907993909,-0.0070796193368391,0.185211780599413,14.4976928934173,3.17025202442317,169.880816532196,-0.0263845443637869,0.00032157787544217,5.20017047813562,5.33572730515063,0.103611882562375,2.62582643397598,45.5598455598456,0.00256375290299041,-0.00441628158926951,0.222765195894097,15.375281380641,3.21507198959263,187.797868843602,-0.040290646566293,0,5.01832993890021,4.82186256394928,0.0805152979089512,2.5768301485067,41.436381176975,0.0019681073419829,-0.0105002397228054,0.152772843009877,13.334804191947,3.1117135731015,146.54234509704
31,K-8,0.000293331000188057,0.000293331000188057,0.000293331000188057,NA,1075.14374712883,14925,41.4691710920491,1471.16047731445,8.87627226186646,0.63962362001037,74.0946046901158,3930.0500000005,0.104999976267245,1.37193256704343,-0.0249123961574607,0.000249686877971955,5.15889614488579,5.32840399263686,0.0819389173882112,2.61763423877815,42.9019599784775,0.00199198968973999,-0.00449489746957068,0.154008961865703,15.4093888356041,3.21233101305913,189.584556134787,-0.0249123961574607,0.000249686877971955,5.15889614488579,5.32840399263686,0.0819389173882112,2.61763423877815,42.9019599784775,0.00199198968973999,-0.00449489746957068,0.154008961865703,15.4093888356041,3.21233101305913,189.584556134787,-0.0249123961574607,0.000249686877971955,5.15889614488579,5.32840399263686,0.0819389173882112,2.61763423877815,42.9019599784775,0.00199198968973999,-0.00449489746957068,0.154008961865703,15.4093888356041,3.21233101305913,189.584556134787
32,G-7,0.0197460358977097,0.0475272960822094,0.0197460358977097,1.07438509717313,1137.08751432064,9810,50.2777837593595,586.871099947855,13.1900100772179,0.641977394466246,115.454017329256,10057.335,3.16499999999666,2.30362546408725,-0.0491722050866776,0.000718238382952514,5.22240859825709,4.80799214218161,0.108577654663878,2.53271919397184,46.6886078733372,0.0026324524693029,-0.0089127690277263,0.196124528183363,14.3788842662194,3.06066796274344,170.609693039618,-0.0283328438949335,0.00235478806907378,5.6271186440678,5.31952589315239,0.162285989888936,2.66650053308278,51.1525423728813,0.00356147017832999,-0.00470811401592517,0.246176388175139,14.8035892323031,3.25265706078692,186.824874628042,-0.106778627705015,0,4.90789993309639,3.87379419580213,0.0807261119999407,2.3202647664677,40.0775492637536,0.00181775728435874,-0.0160092338531934,0.157453310226682,13.7320383523845,2.73949312325382,149.880475406416
33,D-2,0.0285718970342263,0.0568086883876358,0.0285718970342263,1.3976269493781,1039.73297106402,12879,43.7202304548086,582.440520911503,12.0308916836606,0.50190384774082,84.4925790045811,1932.375,1.64500000001813,1.12900664429371,-0.0355963371421616,0.00014070400954674,4.29621104980761,4.67077850910468,0.1262897839455,2.43114501104383,32.3643392759571,0.00337874941456255,-0.0110531310896375,0.209219350355563,12.7440092941256,2.94562952285009,126.971988084096,-0.027384226763487,0.00028140801909348,5.07304225465399,5.26530386659863,0.169869619882865,2.60700957361059,42.5271281643173,0.00461313053681617,-0.00460201084851867,0.26353771008716,13.7980961076311,3.18440703051778,152.910460722064,-0.0438084475208363,0,3.51937984496124,4.07625315161073,0.0827099480081353,2.25528044847708,22.2015503875969,0.00214436829230893,-0.0175042513307563,0.154900990623967,11.6899224806202,2.7068520151824,101.033515446127
34,K-6,0.0239221459017569,0.0543589743589744,0.0239221459017569,1.15631379521068,1069.84631356355,16569,38.6643371599467,1900.75192733126,9.19398519417562,0.816129409440131,66.301720984972,8519.25999999997,0.560000000384806,1.97237843069184,-0.0365331430867911,0.000207886124062745,4.97120766362521,5.0508325380785,0.0945774398971033,2.57239048391827,39.8363091569781,0.00220063203350589,-0.00698980934561645,0.181304177658206,13.4986535253361,3.13396268642315,145.586529628269,-0.0263102789521797,0.000430893481100399,5.47053582484401,5.46186177694634,0.119684600864247,2.66506254122502,47.5289818352762,0.00258577277157899,-0.0039835218886414,0.219200635931425,15.0504600211981,3.26357756328386,184.022693531606,-0.0492632283654425,0,4.51498847040738,4.56056849915423,0.0738230641530065,2.4730205325256,31.6756341275942,0.0017227961768985,-0.0107392797591263,0.146850082312327,12.6464258262875,2.9975789722428,121.801518387667
35,I-4,0.0340708567306999,0.0677966101694915,0.0340708567306999,1.39988901046371,1133.0490459279,11942,44.0393566411552,443.523070055544,13.1262740751279,0.521606960291619,84.5723413163624,2004.25000000003,1.58000000010434,1.11914329663802,-0.0409029373331598,0.000181053084407806,5.36173295173424,5.05081482264846,0.0893453188160423,2.63021348146532,48.2573880537666,0.00205253798004135,-0.00783938663466763,0.192480273657125,15.6298816684525,3.18532354202662,202.979363083094,-0.0221546047151745,0.000362106168815611,5.99835661462613,5.22342264889607,0.0947158997693085,2.72455576380156,58.392769104355,0.00263281111768776,-0.00471289796272195,0.228839918439956,17.6746096959737,3.23798174926818,260.234751894447,-0.0596512699511451,0,4.72510928884235,4.87820699640085,0.0839747378627762,2.53587119912908,38.1220070031782,0.00147226484239495,-0.0109658753066133,0.156120628874293,13.5851536409313,3.13266533478507,145.723974271741
36,D-8,0.0310884568617288,0.0515625,0.0310884568617288,0.870003859106138,949.745078916174,10018,52.3235846231873,1484.29692938812,12.3971310588968,0.721462277910123,124.246207825901,5249.90999999972,1.00999999969844,1.45301692855267,-0.0434053500567626,0.000598262913143989,5.38281812014252,5.05355742079035,0.0928715633897176,2.62345671971451,46.3712886602152,0.00196177444047699,-0.00877622373606714,0.203674120990122,15.526235681869,3.1902271694914,196.011714578631,-0.0234188627602442,0.00099304865938431,6.0815660685155,5.34720997799596,0.114286915263915,2.73144644518417,56.5002718868951,0.00253324682375096,-0.00489640341591321,0.243096257216126,16.9572989076465,3.32304622400804,231.891144839411,-0.0619858061468743,0.00025796628994434,4.71236992051186,4.62419703838866,0.077401380924698,2.53861312773393,36.9929386816354,0.00133833855467289,-0.0130866742650372,0.158585758671345,14.0618649079441,3.11547653219521,154.758398745886
37,I-9,0.0399380004654101,0.095112285336856,0.0399380004654101,0.743719696227558,1019.45195858431,4780,72.7322704787236,490.981607238482,12.6905798426424,0.520721451557672,231.949868200837,2108.07500000004,3.14999999999768,1.03566029258901,-0.049282210687972,3.06461334033513E-05,4.88851176895013,4.66063472823194,0.120928637763717,2.51188170315059,40.1431838947322,0.00273613967134251,-0.0112249487493969,0.221270030116711,14.8255135240698,3.03551119724966,176.623876974088,-0.0326725600246002,0.000164140723313454,5.84253433276796,5.15781488755715,0.153561212673187,2.64909354065542,53.799420036111,0.00420999649155699,-0.00558894978938652,0.264662215565563,17.3292115773923,3.22141577999368,248.60675480467,-0.0757117867167785,0,4.4261631827377,4.03201560453167,0.0936372775439208,2.27593924051626,32.7929871881322,0.00189729466401482,-0.0166219243653865,0.168800840595637,13.167902899528,2.74331426478652,134.160752810352
38,J-10,0.00600550995176398,0.0164161209997233,0.00600550995176398,1.5024490251592,1118.02342045288,14337,42.8330251013743,986.761185575798,12.6738731082598,0.808670356743731,90.8361989956058,20669.095,0.364999999748144,3.97067388105415,-0.0255132138626073,0.000866627684584934,4.92197198167453,5.16514460344457,0.0886416572271653,2.57385995016479,42.249923840482,0.00249788263772748,-0.0055829936738635,0.168225029214556,14.3677293900673,3.15728650890344,165.790347911781,-0.0188234347497977,0.00199441563621859,5.38173115277224,5.22972003602475,0.0893159688488986,2.64947863122154,50.5028586624119,0.0027699951634538,-0.00488033298921096,0.184790829786678,14.7475069804547,3.21099729070993,179.957365588346,-0.0373480533346236,0.000232817658724264,4.61861069411702,5.06884447278459,0.0876697922414589,2.52047780607485,36.7318698248314,0.00210497593584152,-0.00683107044122076,0.158936086394364,14.1145412803151,3.11920238169606,158.34160498192
39,K-4,0.014308462270345,0.0412147505422994,0.014308462270345,1.62853737636388,1003.80580715956,10088,50.4162486902214,478.653517894458,12.8216474529325,0.524984065603843,112.484105868358,3979.82000000006,4.67000000000345,1.26980753578926,-0.0262957155432991,0.000143788362342341,4.43703722044586,4.96920072124199,0.097450003917223,2.47291278082923,33.7850996291636,0.00305108587123904,-0.00653454028577319,0.175412255724246,14.6672041947431,3.05371700451103,168.372048999887,-0.0224271461145999,0.000338323477046819,4.95356446491054,5.24680906400535,0.11940423158014,2.57782892188727,40.5274340537123,0.00399025042044924,-0.00464588898518982,0.20885313790894,16.1984421364985,3.17534704557161,202.258829749526,-0.0319280547547658,0,3.89502967359051,4.53951399663915,0.0822347827993312,2.35207058442317,27.2503709198813,0.00228303007720486,-0.00977671908157596,0.155360170860164,13.7754294534883,2.90578542746628,146.496250279539
40,K-7,0.028113601988662,0.0559179869524697,0.028113601988662,1.39865885293237,920.314595338268,13962,45.0329232126857,924.07501562587,11.0241583536024,0.577525115140891,90.1721776966051,4961.00499999981,0.20999999951146,1.39349042859374,-0.0393260075170941,0.000858475647984279,5.5141112145755,4.97842845852794,0.101228724459291,2.66724054294796,50.6602099445365,0.00184124140350791,-0.00964220236956964,0.204308682360022,15.3726226803531,3.18922514172677,197.306052360959,-0.0300840690861007,0.00121802679658952,5.54933008526188,5.3784389482454,0.126352301965806,2.66769113572009,53.3982947624848,0.00196169153852034,-0.00417186156063602,0.259506328280693,16.7527405602923,3.25256679768301,234.142885780284,-0.0485679459480876,0.000498924499379032,5.47889234388913,4.57841796881048,0.0761051469527752,2.66678995017584,47.9221251265882,0.00172079126849548,-0.0151125431785033,0.149111036439351,13.9925048004139,3.12588348577053,160.469218941634
41,D-3,0.00029943543235343,0.00029943543235343,0.00029943543235343,NA,1091.3250590433,14612,42.1117640386942,902.934910153182,12.6224242149328,0.617203316308993,75.8603319189707,4491.35499999999,1.49499999999765,1.29353008616844,-0.0225743744822217,0.000393607909380571,4.79034267132524,5.22679310568838,0.0837293053372008,2.54907962664117,38.8154913968571,0.00252219968347367,-0.00469260561525297,0.155837138436791,13.8442221697716,3.14724029088024,151.527129422977,-0.0225743744822217,0.000393607909380571,4.79034267132524,5.22679310568838,0.0837293053372008,2.54907962664117,38.8154913968571,0.00252219968347367,-0.00469260561525297,0.155837138436791,13.8442221697716,3.14724029088024,151.527129422977,-0.0225743744822217,0.000393607909380571,4.79034267132524,5.22679310568838,0.0837293053372008,2.54907962664117,38.8154913968571,0.00252219968347367,-0.00469260561525297,0.155837138436791,13.8442221697716,3.14724029088024,151.527129422977
42,I-1,0.0481977331162648,0.071654373024236,0.0481977331162648,0.631617769366726,1403.26427353223,2715,86.1505436615575,1042.70541447885,10.1066717603019,0.724298946770373,316.733795580111,6673.13499999997,3.53499999999602,1.3205610728512,-0.0431579871911303,0.000538513616061705,5.38599879575406,4.91859907508144,0.09809035817,2.62450902437988,47.693146940761,0.00205473531052861,-0.0100353790769253,0.216474741613661,14.9152122241112,3.16807888320853,183.125813751666,-0.0283807350085636,0.00104275286757039,6.06465067778937,5.20025193031051,0.114133541053744,2.73654568110097,57.7214953271028,0.00275247391456575,-0.00522786234221315,0.240907132931204,16.0855057351408,3.27118581972271,214.839733924626,-0.0567519655899314,0,4.64553314121037,4.62528344484578,0.0849532827157727,2.51676465400702,36.4541786743516,0.00130737265364152,-0.0128434374835381,0.163979628000433,12.7492795389049,3.07302057306182,127.37404325096
43,L-4,0.000309726419875295,0.000309726419875295,0.000309726419875295,NA,959.681377496513,13254,46.4382459623278,1329.04380034279,9.30535145592374,0.704096351881185,95.909908329561,5738.9600000003,1.26999999999556,1.47505561280063,-0.0226556435895711,0.000255573847110353,4.84260665991765,5.27881390193962,0.0824903609968461,2.561259045713,38.7408531283077,0.0023906450072178,-0.00457762288632827,0.15468971192828,14.3101695358542,3.15877794827312,161.377878169111,-0.0226556435895711,0.000255573847110353,4.84260665991765,5.27881390193962,0.0824903609968461,2.561259045713,38.7408531283077,0.0023906450072178,-0.00457762288632827,0.15468971192828,14.3101695358542,3.15877794827312,161.377878169111,-0.0226556435895711,0.000255573847110353,4.84260665991765,5.27881390193962,0.0824903609968461,2.561259045713,38.7408531283077,0.0023906450072178,-0.00457762288632827,0.15468971192828,14.3101695358542,3.15877794827312,161.377878169111
44,G-8,0.0164979792225574,0.0326700326700327,0.0164979792225574,1.3862750709233,992.51841073179,12987,44.2625007016484,503.447944274305,9.36321742556449,0.569418134203706,88.6933190883191,2629.37999999997,1.44000000000009,1.31479963830578,-0.0334693305479149,0.000192683579391636,4.65186943381038,5.06535736181706,0.094300329946007,2.51206119932087,35.8045692604478,0.00263901639313016,-0.007047492376831,0.182956611899306,14.0534181581076,3.09509689701685,154.558537554958,-0.0220472514197176,0.000385367158783271,5.06345618210838,5.34961074053408,0.10863411515169,2.60194776788411,42.0826367541111,0.00312819751184702,-0.00438314106682913,0.213513636561396,15.0806879063211,3.20285844303996,181.349885210642,-0.0448914096761122,0,4.24028268551237,4.78110398310004,0.0799665447403243,2.42217463075763,29.5265017667844,0.00214983527441329,-0.00971184368683286,0.152399587237216,13.026148409894,2.98733535099374,127.767189899274
45,K-9,0.0620962365071492,0.12375249500998,0.0620962365071492,1.40419326330423,999.188633242075,9030,50.2355189265441,900.76130892494,10.2783513686236,0.831880354590988,128.939172757475,13317.5399999997,2.2900000000027,2.75982864904817,-0.0382674639314722,0.000731412540109357,5.14139380543067,4.73279427285888,0.113662385634303,2.54635962146733,45.5381133065416,0.00276834890935607,-0.0105786498056197,0.207727272529882,15.4273040210981,3.05444980770795,195.53837363649,-0.021817881468773,0.00114285714285714,5.34857142857143,5.28265316329566,0.142994219948834,2.58179544775262,50.6605714285714,0.00324961546723953,-0.00466866694451622,0.259193220879519,15.9382857142857,3.17898765422382,214.621979047114,-0.0547170463941713,0.000319967937361571,4.93421618228991,4.18293538242209,0.0843305513197719,2.51092379518204,40.4156551845117,0.00228708235147262,-0.0164886326667232,0.156261324180245,14.9163223279105,2.92991196119208,176.454768225866
46,H-6,0.0384836254594181,0.0807600950118765,0.0384836254594181,0.876444493873525,1024.2085141393,8796,54.0597725542046,746.480217139671,12.4988994707397,0.539764762234447,127.109217257844,4910.90999999993,0.175000000048399,1.12948456919876,-0.0506998469440878,0.000851065591053246,4.8537994528601,4.79609030032392,0.107847171705659,2.47417783548481,41.610754693111,0.00292023106848343,-0.0100799333931832,0.211487409197151,13.2371317158399,3.03067282537976,142.933393545133,-0.0250025344181559,0.00309214594928881,6.53762110904968,5.2212203365867,0.143047181887558,2.78398001837346,73.4359925788497,0.00598235774174196,-0.00473513081912723,0.252348146603818,14.575652173913,3.2707551244005,177.182291239624,-0.0623908961302073,0,2.78442545109212,4.18528804382955,0.084156071652588,1.95549346274233,11.2668566001899,0.00131937230225623,-0.015598536174406,0.156452181961703,11.0693257359924,2.55201674930414,82.5425953198988
47,H-5,0.0291626298900539,0.0934065934065934,0.0291626298900539,0.846994115513376,976.15816812297,7109,61.4886770323366,546.636269789126,12.3492390915758,0.550278214302399,164.265631593754,2296.47500000001,4.02500000000907,1.15754823313483,-0.0421110967382917,0.000668161655719439,4.09968119290558,4.29792460071601,0.158589400477026,2.29544588348896,32.2295905203141,0.00486381037126585,-0.0132238636261934,0.220735074536401,15.5217059775217,2.80530757861928,193.008950780542,-0.0157547315978093,0.00301824667306901,6.38596972607125,5.05484807173883,0.295774165349737,2.77540017074596,64.0708830658069,0.0137696646864976,-0.0059641684109111,0.279319324705532,17.4794921875,3.3334811250388,251.201106364155,-0.0885527094587564,0,1.31632653061224,2.71205458148694,0.0943249024424284,1.34146840768076,2.7687074829932,0.00115107606890411,-0.029509883241095,0.1719660649208,13.72499152255,1.763395606358,143.380414816397
48,L-7,0.000308454328757051,0.000308454328757051,0.000308454328757051,NA,1072.36920493265,15822,39.1662419168685,986.275290327138,9.08144529100208,0.630358214357417,70.7756756415118,24343.965,1.43000000000342,3.54996765578693,-0.0231712937905232,0.000281535386071743,5.19531983614644,5.39805101543815,0.0777105862760389,2.62041492110682,43.3215770815462,0.00197483774504518,-0.00422626333217235,0.150341419215897,15.2033845917124,3.22570415602354,184.824237692375,-0.0231712937905232,0.000281535386071743,5.19531983614644,5.39805101543815,0.0777105862760389,2.62041492110682,43.3215770815462,0.00197483774504518,-0.00422626333217235,0.150341419215897,15.2033845917124,3.22570415602354,184.824237692375,-0.0231712937905232,0.000281535386071743,5.19531983614644,5.39805101543815,0.0777105862760389,2.62041492110682,43.3215770815462,0.00197483774504518,-0.00422626333217235,0.150341419215897,15.2033845917124,3.22570415602354,184.824237692375
49,J-1,0.0258054956860453,0.0465116279069767,0.0258054956860453,0.607383177707274,1114.70796971082,7322,56.3476791153534,958.422547012584,11.8853285613816,0.733976523164164,153.536132204316,7516.28999999985,0.0500000010435072,1.68426081984031,-0.0459316121000671,0.00174307712414731,4.66581953813871,4.01344824426958,0.180341453932102,2.31869698687568,42.3757430281423,0.00496530140215276,-0.0148803932231175,0.232534520069074,16.4803218894268,2.75847581373617,229.590680509584,-0.0148315343561205,0.00729631130928253,6.91122821240373,4.69977326558188,0.304367532704033,2.67889641578004,75.8905553303608,0.0134725676250728,-0.00786105682853291,0.283897508351779,18.5592417061611,3.08521049709771,293.072203510793,-0.0980251158296249,0,2.35597682991048,2.83942394833918,0.134952237216347,1.52232558949636,17.0521327014218,0.00176561880016785,-0.0291630590795823,0.190818049605579,13.4626647144949,1.91116314342808,166.216122008466
50,G-4,0.0100429945357171,0.028229255774166,0.0100429945357171,1.56899530969654,966.81099402337,12147,46.7191505151753,392.274908931538,10.0438087130882,0.529311964303893,96.7420881699185,2620.08000000008,0.990000000003571,1.24899768610154,-0.0423304626081214,4.70629089051865E-05,4.98687832146075,4.96257213827237,0.0989938631674276,2.55696926286772,40.3476264535448,0.00227008024166931,-0.00665716216420162,0.178835662937111,13.8506542726376,3.11307197872334,152.796238850222,-0.0350646552125385,0.000111310205886208,5.23491639285003,5.18706994857073,0.104510627715002,2.62036782960393,44.325899212523,0.002461500411579,-0.00500962942761553,0.203443385302743,14.3525626864527,3.18681039900843,165.996686090614,-0.0496590858027833,0,4.7369448511469,4.74330791296511,0.0892022964582046,2.50041468109195,35.8867740361152,0.00197451300746118,-0.00887199984383754,0.160356358907946,12.904831625183,3.05001427201921,129.608612066127
51,G-3,0.0435340882766561,0.117416829745597,0.0435340882766561,0.848711128784392,918.134231346295,5541,70.0114531573829,645.167322581473,12.7058776633812,0.5956228053587,220.609701317452,3558.01000000009,2.56500000003812,1.26497487617934,-0.0417208960112444,0.00035828094535632,4.67138121113199,4.72357009116346,0.117099742655432,2.47813001839408,37.9078805090558,0.00308122156592196,-0.0107447884093511,0.215884517438417,14.0052046731686,3.019076937656,159.322667178567,-0.0175520973195834,0.00286396181384248,6.99188544152744,5.32130839928652,0.201773015732472,2.82330132175397,71.1389021479714,0.00666732859356383,-0.00608382276248228,0.275738233261688,19.1723150357995,3.41293386036433,312.448211630311,-0.0548338409739162,0,2.90721649484536,3.65075821066078,0.0807614098304986,2.06470855476352,18.340206185567,0.000828259123609458,-0.0214284596312356,0.172873648319191,11.1464102138949,2.49957457069307,95.314019255643
52,E-1,0.000247867035912835,0.000247867035912835,0.000247867035912835,NA,909.705249976237,24932,33.2229635024787,476.855031535728,8.45758800774945,0.557964515341883,50.0178435344135,2536.00500000002,0.139999999760407,1.34126272644592,-0.0236746171758568,0.000297829851911471,5.23663922719112,5.3989594394844,0.078843234743799,2.62915973223691,43.9178206454539,0.00191706561303406,-0.00427051157645982,0.151131610542504,15.7287308260129,3.23073212700337,198.086409158041,-0.0236746171758568,0.000297829851911471,5.23663922719112,5.3989594394844,0.078843234743799,2.62915973223691,43.9178206454539,0.00191706561303406,-0.00427051157645982,0.151131610542504,15.7287308260129,3.23073212700337,198.086409158041,-0.0236746171758568,0.000297829851911471,5.23663922719112,5.3989594394844,0.078843234743799,2.62915973223691,43.9178206454539,0.00191706561303406,-0.00427051157645982,0.151131610542504,15.7287308260129,3.23073212700337,198.086409158041
53,L-8,0.0253746635497897,0.0646551724137931,0.0253746635497897,1.20472519718468,999.658561745007,13594,42.3427679599731,587.071690617835,10.6054326134496,0.608620971668611,83.8336166691188,2904.90000000017,0.635000000008723,1.37828506599395,-0.0425608947001164,0.000625236227949075,5.12564561845439,4.94556429819982,0.0980022869196689,2.58215388583652,43.2234996057633,0.00223318249410441,-0.00852584131343359,0.196009281460983,15.1135792223733,3.133271288656,183.657156682894,-0.0256170434756813,0.00119047619047619,5.5047619047619,5.33482888008509,0.12688155249087,2.65106958300329,51.6761904761905,0.00291157234050024,-0.00438600583894582,0.243977621776464,15.7628613424792,3.22435263289538,193.702853309904,-0.0609827034405683,0,4.578147966683,4.46115438431208,0.0795908316193531,2.43125299947838,32.8133268005879,0.00199019301486956,-0.0128247956350072,0.152240604307653,14.3380952380952,2.93080823988078,170.807273546198
54,A-3,0.000240738908018961,0.000240738908018961,0.000240738908018961,NA,890.722913164789,20097,38.6182499077646,730.048831115875,10.9589722094905,0.429486238590473,64.1611477832515,2215.09499999996,1.21399999990356,0.887946389535515,-0.0247336525031251,0.000282258937086625,4.85100904903867,5.2457571254461,0.0830825981163752,2.5638108695512,39.3238918869892,0.00241515890550438,-0.00463612835311889,0.155183124241157,13.5232551399838,3.15068654057925,145.015776055683,-0.0247336525031251,0.000282258937086625,4.85100904903867,5.2457571254461,0.0830825981163752,2.5638108695512,39.3238918869892,0.00241515890550438,-0.00463612835311889,0.155183124241157,13.5232551399838,3.15068654057925,145.015776055683,-0.0247336525031251,0.000282258937086625,4.85100904903867,5.2457571254461,0.0830825981163752,2.5638108695512,39.3238918869892,0.00241515890550438,-0.00463612835311889,0.155183124241157,13.5232551399838,3.15068654057925,145.015776055683
55,E-2,0.000308351394958357,0.000308351394958357,0.000308351394958357,NA,935.245877809564,12616,47.6661246054016,465.486416946088,11.9080414767086,0.467470598759928,97.276929692454,2160.68999999998,0.159999999789,0.972540194054646,-0.0227155557647683,0.000306018465798476,4.82857726125421,5.25189143637966,0.0834238853074603,2.56117656491696,39.1709143922816,0.00245545042155483,-0.00465078940326484,0.15551562552061,13.832801753011,3.15292745027772,151.49057758073,-0.0227155557647683,0.000306018465798476,4.82857726125421,5.25189143637966,0.0834238853074603,2.56117656491696,39.1709143922816,0.00245545042155483,-0.00465078940326484,0.15551562552061,13.832801753011,3.15292745027772,151.49057758073,-0.0227155557647683,0.000306018465798476,4.82857726125421,5.25189143637966,0.0834238853074603,2.56117656491696,39.1709143922816,0.00245545042155483,-0.00465078940326484,0.15551562552061,13.832801753011,3.15292745027772,151.49057758073
56,K-5,0.0308565018623622,0.0536585365853659,0.0308565018623622,0.891650106749555,898.811022505791,14599,43.3295443616414,401.574306011613,10.203142568212,0.590616845981573,85.8201534351668,3466.39000000011,0.495000000008844,1.60181090902082,-0.0405355566078716,0.000118687497033684,4.80909932341421,4.90930476785912,0.099033601203385,2.4968139738113,37.9786544664321,0.00277165280484025,-0.00939104066603253,0.205356343204327,14.1082363046501,3.07688314078922,157.250612913178,-0.0233121168565665,0.000356062491101053,5.82097748489841,5.37476196155743,0.121901715398608,2.66422429995924,51.0181219110379,0.00466855301914101,-0.00429611162189701,0.24596432414235,14.9194256105332,3.21681481370176,178.582095991001,-0.0523190167893398,0,3.43880597014925,4.45953257424274,0.0786784696610976,2.20609002771049,19.2995024875622,0.00160652813336588,-0.013896567562736,0.151243515073876,12.8517412935323,2.79816480220553,118.677295244806
57,B-6,0.026209651469551,0.0520999468367889,0.026209651469551,1.39698182880188,956.72728617302,12466,47.1531178821368,358.128648148185,10.5022710196929,0.390382907409806,94.1832099310123,973.379999999989,1.02000000024695,0.769583437770574,-0.0397056842099061,0.000868193015800829,5.40131333942263,5.11774529378745,0.0892164009478817,2.63620601151763,48.3635254654808,0.00196928815459381,-0.00692214514855462,0.183519151708947,13.5964181620852,3.2025331572967,152.489031681769,-0.0245342896371894,0.00132860938883968,5.92559787422498,5.25793159234522,0.0970380175317918,2.70798990281946,56.8538529672276,0.00241290627429359,-0.00455083251062427,0.213099222886488,13.7139061116032,3.24818475046164,160.469845906705,-0.0548770787826228,0.000407776642761977,4.87702880462029,4.97755899522967,0.0813947843639717,2.5644221202158,39.873197963734,0.00152567003489404,-0.00929345778648498,0.153939080531406,13.4789302125673,3.15688156413176,144.508217456833
58,H-9,0.0311260458293554,0.0525883319638455,0.0311260458293554,0.61189522672124,966.032613002312,8809,55.7390667312991,385.379917964389,11.8650130743157,0.446429336616795,131.688332954932,1547.35999999995,3.91499999999653,0.914954173318733,-0.0428984783535466,0.000664683114028208,4.21396017056513,4.08319807705701,0.182928189024116,2.28874941361055,35.7703020224996,0.00539975936727994,-0.0154680919475884,0.23748077131625,16.2642019312368,2.76254221329805,218.521525970724,-0.018010198433109,0.00234192037470726,7.09445745511317,4.94721833478702,0.378446216675038,2.83599961592234,78.1420765027323,0.013930334772442,-0.00725256549871832,0.277660800437638,19.1852069269152,3.35041067542406,305.054271420207,-0.0769434859450582,0,1.66359119943222,2.48880362567307,0.0999737619306702,1.51344212483495,7.69339957416608,0.000892318907223139,-0.0317248428129108,0.185051614703156,13.3266171792153,1.8181625494723,153.492390250534
59,K-2,0.000251704197952755,0.000251704197952755,0.000251704197952755,NA,862.8399955694,20179,38.7100051790086,376.87590730488,10.9504317681494,0.439083893816982,65.7432216660885,801.135000000059,1.85500000000583,0.875999215597725,-0.0234045350922238,0.000240964839803818,4.91841880813857,5.29353256377397,0.0828465788494823,2.57568217591836,39.5816063498825,0.00227298978927097,-0.00457128367696777,0.154796373805302,14.7915047164693,3.17182424988618,172.788174027441,-0.0234045350922238,0.000240964839803818,4.91841880813857,5.29353256377397,0.0828465788494823,2.57568217591836,39.5816063498825,0.00227298978927097,-0.00457128367696777,0.154796373805302,14.7915047164693,3.17182424988618,172.788174027441,-0.0234045350922238,0.000240964839803818,4.91841880813857,5.29353256377397,0.0828465788494823,2.57568217591836,39.5816063498825,0.00227298978927097,-0.00457128367696777,0.154796373805302,14.7915047164693,3.17182424988618,172.788174027441
