TMA.core,Density of nucleus_mean,Density of nucleus_max,Density of nucleus_min,Density of nucleus_CoV,Density of clusters,Number of triangles,Perimeter of triangle_mean,Perimeter of triangle_max,Perimeter of triangle_min,Perimeter of triangle_CoV,Area of triangle_mean,Area of triangle_max,Area of triangle_min,Area of triangle_CoV,COrE_corrln_mean,COrE_IDM_mean,COrE_dissimilarity_mean,COrE_entropy_mean,COrE_energy_mean,COrE_diffEntropy_mean,COrE_contrast_mean,COrE_diffVariance_mean,COrE_Homogeneity1_mean,COrE_Homogeneity2_mean,COrE_SumAverage_mean,COrE_SumEntropy_mean,COrE_SumVariance_mean,COrE_corrln_max,COrE_IDM_max,COrE_dissimilarity_max,COrE_entropy_max,COrE_energy_max,COrE_diffEntropy_max,COrE_contrast_max,COrE_diffVariance_max,COrE_Homogeneity1_max,COrE_Homogeneity2_max,COrE_SumAverage_max,COrE_SumEntropy_max,COrE_SumVariance_max,COrE_corrln_min,COrE_IDM_min,COrE_dissimilarity_min,COrE_entropy_min,COrE_energy_min,COrE_diffEntropy_min,COrE_contrast_min,COrE_diffVariance_min,COrE_Homogeneity1_min,COrE_Homogeneity2_min,COrE_SumAverage_min,COrE_SumEntropy_min,COrE_SumVariance_min
E-9,15506.83939,15506.83939,15506.83939,NA,3.885950622,37530,27.3648248,307.565483,9.509470668,0.427329453,32.96096163,867.475,0.755,0.927559886,-0.024260488,0.000238275,5.126945277,5.31778972,0.084665552,2.613986785,43.00875841,0.002070262,-0.004620782,0.155975718,15.48944953,3.201723655,191.959567,-0.024260488,0.000238275,5.126945277,5.31778972,0.084665552,2.613986785,43.00875841,0.002070262,-0.004620782,0.155975718,15.48944953,3.201723655,191.959567,-0.024260488,0.000238275,5.126945277,5.31778972,0.084665552,2.613986785,43.00875841,0.002070262,-0.004620782,0.155975718,15.48944953,3.201723655,191.959567
F-6,4816.968258,4816.968258,4816.968258,NA,3.849853174,11851,49.14312679,397.0364024,10.75485246,0.461750421,104.9545595,1826.21,0.96,0.969481018,-0.027852741,0.000273179,5.049816158,5.267217824,0.082117204,2.600050414,41.92424915,0.002155253,-0.004574403,0.154467939,13.56847853,3.179098412,147.5913427,-0.027852741,0.000273179,5.049816158,5.267217824,0.082117204,2.600050414,41.92424915,0.002155253,-0.004574403,0.154467939,13.56847853,3.179098412,147.5913427,-0.027852741,0.000273179,5.049816158,5.267217824,0.082117204,2.600050414,41.92424915,0.002155253,-0.004574403,0.154467939,13.56847853,3.179098412,147.5913427
H-8,5499.952059,5499.952059,5499.952059,NA,3.85089121,13336,46.94343128,524.7361989,10.03412463,0.427617324,93.8316328,809.5,0.120000003,0.799704845,-0.025732786,0.000380089,5.059328286,5.320253935,0.078901432,2.597971829,41.85448511,0.002156495,-0.00436406,0.15165768,13.87318527,3.190693667,153.8700863,-0.025732786,0.000380089,5.059328286,5.320253935,0.078901432,2.597971829,41.85448511,0.002156495,-0.00436406,0.15165768,13.87318527,3.190693667,153.8700863,-0.025732786,0.000380089,5.059328286,5.320253935,0.078901432,2.597971829,41.85448511,0.002156495,-0.00436406,0.15165768,13.87318527,3.190693667,153.8700863
D-4,7196.034722,10751.95799,7196.034722,0.254709645,27.15087805,12764,48.41911856,734.1714348,11.91188426,0.56738196,104.4801257,9054.38,1.9,1.544527853,-0.035712461,0.000104534,3.939583356,4.614396541,0.123378383,2.329075032,28.74062248,0.004198808,-0.009673775,0.203608746,12.71962296,2.884541996,123.9550116,-0.021782251,0.000469484,4.972771251,5.027960594,0.175511829,2.578983105,43.03275743,0.00722852,-0.00545534,0.259077811,13.82727632,3.085397336,147.9500598,-0.056216256,0,2.400309119,3.832972623,0.094429922,1.850465197,8.737248841,0.002435434,-0.017964134,0.164710231,11.79289026,2.419574372,95.66623362
J-2,5044.961536,5114.958697,5044.961536,0.019621742,7.344429635,12664,48.98390146,470.1153528,12.97390126,0.469156172,103.4014735,1310.795,0.890000001,0.965173812,-0.023189631,0.00027066,4.829273933,5.22802567,0.08584842,2.558370277,39.06066801,0.002456055,-0.005200101,0.163409302,14.32499498,3.153749563,162.1361473,-0.022623101,0.00033285,4.986159831,5.314905021,0.091650018,2.586740603,40.99128494,0.002664349,-0.004426205,0.174171062,14.52319238,3.182196859,165.3991222,-0.02375616,0.000208471,4.672388034,5.141146319,0.080046822,2.52999995,37.13005108,0.00224776,-0.005973996,0.152647541,14.12679758,3.125302267,158.8731724
C-3,7715.157323,7715.157323,7715.157323,NA,3.750623431,19245,39.32938807,411.5829289,11.18987249,0.424850372,67.00424266,2008.19,0.87,0.853983488,-0.0292016,0.000669972,5.250810343,5.28474481,0.080080571,2.63420443,45.71852702,0.001989185,-0.004449696,0.152618443,13.31165088,3.212999989,145.1069277,-0.0292016,0.000669972,5.250810343,5.28474481,0.080080571,2.63420443,45.71852702,0.001989185,-0.004449696,0.152618443,13.31165088,3.212999989,145.1069277,-0.0292016,0.000669972,5.250810343,5.28474481,0.080080571,2.63420443,45.71852702,0.001989185,-0.004449696,0.152618443,13.31165088,3.212999989,145.1069277
C-7,4672.563094,4672.563094,4672.563094,NA,3.669628918,11929,50.64730105,348.4542638,12.4431122,0.408644407,109.250241,1697.485,2.255,0.856493905,-0.025335258,0.000281456,5.016331602,5.294848088,0.081565298,2.590838543,40.86393416,0.002162122,-0.004518473,0.153927243,14.51957429,3.185150217,167.3136694,-0.025335258,0.000281456,5.016331602,5.294848088,0.081565298,2.590838543,40.86393416,0.002162122,-0.004518473,0.153927243,14.51957429,3.185150217,167.3136694,-0.025335258,0.000281456,5.016331602,5.294848088,0.081565298,2.590838543,40.86393416,0.002162122,-0.004518473,0.153927243,14.51957429,3.185150217,167.3136694
I-10,12392.05675,18628.10277,12392.05675,0.289348733,27.92148868,9283,48.42936943,729.8977779,9.176381394,0.990551578,142.7219277,7922.875,0.095,2.75533244,-0.030026148,0.000312982,5.423002453,5.380829244,0.080052134,2.649599446,46.73627577,0.001805558,-0.005621553,0.170496928,16.21757707,3.246576679,213.6144336,-0.021162021,0.000891266,5.740344623,5.497550823,0.085105912,2.701377438,53.27510398,0.002064978,-0.004072454,0.223549209,18.28850174,3.295935886,269.2229349,-0.045420685,0,5.153532617,5.257793538,0.073490945,2.618194763,43.56706178,0.001594257,-0.009703208,0.148944388,14.63529938,3.2097361,171.8048107
C-2,7197.404368,7197.404368,7197.404368,NA,3.781400417,17736,40.34893252,385.0404229,10.17939766,0.445396087,71.76412664,1299.01,2.905,1.000123714,-0.023437987,0.000255146,5.080289327,5.355227238,0.079459594,2.602955497,41.84304033,0.002098877,-0.004348062,0.151873041,14.70049272,3.202496219,172.1304499,-0.023437987,0.000255146,5.080289327,5.355227238,0.079459594,2.602955497,41.84304033,0.002098877,-0.004348062,0.151873041,14.70049272,3.202496219,172.1304499,-0.023437987,0.000255146,5.080289327,5.355227238,0.079459594,2.602955497,41.84304033,0.002098877,-0.004348062,0.151873041,14.70049272,3.202496219,172.1304499
D-5,7176.203268,9952.89858,7176.203268,0.54720303,7.46687874,11098,51.91444664,280.3822779,11.27134837,0.431343851,116.6829861,1389.34,2.895,0.943794618,-0.030889299,0.000128627,4.552970942,4.888324935,0.10451092,2.502500631,36.32780496,0.002933018,-0.008964497,0.201626163,15.03557078,3.061669493,177.7526738,-0.019075093,0.000257253,4.646461159,5.140768166,0.114959064,2.532060303,37.58086563,0.003125135,-0.005282262,0.23936368,15.41463415,3.119033896,186.2180673,-0.042703506,0,4.459480724,4.635881705,0.094062775,2.472940959,35.0747443,0.002740901,-0.012646733,0.163888646,14.65650742,3.004305089,169.2872802
E-4,6769.288343,6769.288343,6769.288343,NA,3.725325124,17229,41.87828221,801.1330381,10.87931034,0.485423633,76.19667915,2647.975,0.769999999,0.947909486,-0.030403979,0.000212099,5.360241272,5.341525332,0.080411459,2.649446245,46.13475983,0.0018171,-0.004407489,0.152704061,14.39100158,3.228646452,168.0103487,-0.030403979,0.000212099,5.360241272,5.341525332,0.080411459,2.649446245,46.13475983,0.0018171,-0.004407489,0.152704061,14.39100158,3.228646452,168.0103487,-0.030403979,0.000212099,5.360241272,5.341525332,0.080411459,2.649446245,46.13475983,0.0018171,-0.004407489,0.152704061,14.39100158,3.228646452,168.0103487
D-6,6616.601589,8705.693161,6616.601589,0.35317139,11.08760075,10266,54.08095164,502.2162316,10.81425754,0.512335811,130.3518289,3013.535,1.235,1.208319683,-0.045670019,3.82E-05,3.888366645,4.100042596,0.174875959,2.17216431,28.93599839,0.006532914,-0.016755667,0.227377509,14.19543589,2.651344147,168.174894,-0.021349625,0.00011472,5.090909091,4.995314939,0.308878151,2.536026909,40.6536531,0.013910247,-0.005728195,0.300669655,17.44859813,3.047287189,256.265512,-0.061087199,0,2.398130841,2.700782452,0.099237357,1.548878914,15.79626168,0.002342003,-0.034478648,0.168191851,11.77244841,1.888902264,112.1011985
F-8,6017.226649,6017.226649,6017.226649,NA,3.637148911,15559,44.56325954,457.8857191,10.76651564,0.412523094,84.88972685,1035.79,0.705,0.790573298,-0.022678039,0.000232824,4.721029059,5.218017543,0.086602107,2.542117493,37.86039722,0.00260361,-0.004836532,0.158053687,13.65476915,3.127799479,146.9983677,-0.022678039,0.000232824,4.721029059,5.218017543,0.086602107,2.542117493,37.86039722,0.00260361,-0.004836532,0.158053687,13.65476915,3.127799479,146.9983677,-0.022678039,0.000232824,4.721029059,5.218017543,0.086602107,2.542117493,37.86039722,0.00260361,-0.004836532,0.158053687,13.65476915,3.127799479,146.9983677
A-6,6473.134025,6473.134025,6473.134025,NA,3.598737812,16634,43.03196154,405.0935671,10.57459197,0.447037904,80.17554136,1569.574,1.99,0.919754523,-0.025117777,0.000104856,4.60321705,5.133536716,0.091641419,2.519283128,35.87680339,0.002723455,-0.005175828,0.162134357,13.57680622,3.096253067,143.960667,-0.025117777,0.000104856,4.60321705,5.133536716,0.091641419,2.519283128,35.87680339,0.002723455,-0.005175828,0.162134357,13.57680622,3.096253067,143.960667,-0.025117777,0.000104856,4.60321705,5.133536716,0.091641419,2.519283128,35.87680339,0.002723455,-0.005175828,0.162134357,13.57680622,3.096253067,143.960667
H-3,5791.912645,7539.106818,5791.912645,0.426613081,7.234083646,10485,55.03063699,475.3294978,14.40644426,0.439914679,127.1291888,2838.275,0.51,0.878446643,-0.028961195,5.49E-05,4.003340313,4.859745204,0.103425654,2.375340646,27.49640388,0.003674286,-0.008513096,0.197697911,13.62039039,2.967421538,139.7909976,-0.020446256,0.000109789,4.119068876,5.035298277,0.111356726,2.411237116,29.44491505,0.003893017,-0.005499514,0.229908484,14.14814815,3.006827867,149.5935732,-0.037476133,0,3.88761175,4.684192131,0.095494582,2.339444175,25.54789272,0.003455556,-0.011526677,0.165487338,13.09263264,2.928015208,129.9884219
C-4,7089.1056,7089.1056,7089.1056,NA,3.65917619,18070,40.24697494,502.2193762,11.03979479,0.522765395,72.86314305,3548.53,0.49,1.196876354,-0.02389971,0.000212552,4.760253434,5.219092351,0.084719725,2.546754259,37.74638395,0.002497373,-0.004744006,0.156565754,13.77525209,3.137025871,149.1561005,-0.02389971,0.000212552,4.760253434,5.219092351,0.084719725,2.546754259,37.74638395,0.002497373,-0.004744006,0.156565754,13.77525209,3.137025871,149.1561005,-0.02389971,0.000212552,4.760253434,5.219092351,0.084719725,2.546754259,37.74638395,0.002497373,-0.004744006,0.156565754,13.77525209,3.137025871,149.1561005
A-7,5983.724768,5983.724768,5983.724768,NA,3.56467436,15771,44.70899782,255.9394606,12.56125441,0.353112434,85.47463027,773.2835,1.048,0.724250666,-0.020175075,0.000197432,4.2780763,5.075333862,0.094007045,2.449011596,32.22103899,0.003282397,-0.005363708,0.164093406,13.32209793,3.040204264,136.6639639,-0.020175075,0.000197432,4.2780763,5.075333862,0.094007045,2.449011596,32.22103899,0.003282397,-0.005363708,0.164093406,13.32209793,3.040204264,136.6639639,-0.020175075,0.000197432,4.2780763,5.075333862,0.094007045,2.449011596,32.22103899,0.003282397,-0.005363708,0.164093406,13.32209793,3.040204264,136.6639639
F-4,11630.55847,15187.96272,11630.55847,0.432561287,7.102708714,21066,38.10128559,325.2153501,10.64873509,0.448705346,64.4553781,1828.54,0.05,1.0359517,-0.046358529,0.000520547,5.59345358,4.900923362,0.108435388,2.621878655,52.44705779,0.002091259,-0.007728482,0.187711797,14.98630753,3.154708039,187.2671781,-0.021676774,0.000771803,6.332904554,5.264769751,0.131641455,2.678454511,65.95111911,0.002357052,-0.004712437,0.218701495,15.16182146,3.16371384,201.5893887,-0.071040283,0.00026929,4.854002606,4.537076972,0.08522932,2.565302799,38.94299646,0.001825467,-0.010744527,0.156722099,14.81079361,3.145702237,172.9449674
