TMA.core,TMA.set,Kcross.Cancer2lympho,Kcross.lympho2Cancer,Kcross.Cancer2Stromal,Kcross.Stromal2Cancer,Kcross.Lympho2Stromal,Kcross.Stromal2Lympho,cancer ratio,stromal ratio,lymphocytes ratio,lymphocyte.dens,cancer.dens,stroma.dens,cancer.to.lympho.avgCount,lympho.to.cancer.avgCount,cancer.to.stroma.avgCount,stroma.to.cancer.avgCount,stroma.to.lympho.avgCount,lympho.to.stroma.avgCount,ShannonH,DoC_TL_max,DoC_SL_max,DoC_TL_min,DoC_SL_min,DoC_TL_mean,DoC_SL_mean,DoC_TL_Std,DoC_SL_Std,DoC_LT_max,DoC_ST_max,DoC_LT_min,DoC_ST_min,DoC_LT_mean,DoC_ST_mean,DoC_LT_Std,DoC_ST_Std,DoC_TS_max,DoC_LS_max,DoC_TS_min,DoC_LS_min,DoC_TS_mean,DoC_LS_mean,DoC_TS_Std,DoC_LS_Std,localized_TL,localized_SL,localized_LT,localized_ST,localized_TS,localized_LS
G-8,963,5150.89134,-3227.531624,6960.961311,-1438.28253,13550.13669,5180.589904,0.495013043,0.093294461,0.411692497,11331.60381,13624.95486,2567.87742,111.8896757,93.05610663,112.8914474,21.27619343,25.2527022,111.4358553,1.310121759,0.913910686,0.972232549,-0.937272271,-0.823092945,-0.238157189,0.126503739,0.484681745,0.455784614,0.952367181,0.953143383,-0.949328867,-0.90922751,-0.178382482,-0.036782764,0.454838129,0.409749611,0.950926804,0.965819734,-0.888500775,-0.845216165,0.012425397,0.091930525,0.494432865,0.506881957,0.013422819,0.047725578,0.008372093,0.009302326,0.024711697,0.077429984
K-9,963,9716.999389,1334.998126,11476.72366,3054.583209,12093.0347,3716.129496,0.438932981,0.100749559,0.46031746,8877.897303,8465.46625,1943.103002,76.56657088,80.29733802,75.95842451,17.43495731,17.14511494,78.33479212,1.348443698,0.939117165,0.949350802,-0.927722094,-0.823263371,0.011102367,0.123132657,0.493153717,0.434733344,0.939970508,0.93338949,-0.906631374,-0.906070848,-0.025131211,-0.001815978,0.490083823,0.415480702,0.946247568,0.949350802,-0.906070848,-0.805511621,0.001111373,0.141239275,0.494151175,0.505213978,0.023957834,0.027311931,0.027638191,0.020603015,0.043859649,0.081140351
H-6,963,6757.837246,-1611.058241,7062.993696,-1259.720493,12509.62894,4130.187764,0.653245872,0.071929428,0.2748247,5295.375935,12586.86889,1385.950245,106.909465,44.97853186,111.4874214,12.27596953,11.7909465,45.05031447,1.146803097,0.944757509,0.941613426,-0.879077537,-0.806460469,-0.062335907,0.046326171,0.458893048,0.406834408,0.938613758,0.916713371,-0.902348459,-0.873127761,-0.068363879,-0.027631909,0.398920558,0.359528644,0.912786483,0.944441093,-0.886643671,-0.862078433,0.013373253,0.118252603,0.498815474,0.481331663,0.023887974,0.031301483,0.007620367,0.015587115,0.028391167,0.047318612
H-5,963,6842.02482,-1533.393302,8471.720309,132.7067615,6275.601167,-2086.204554,0.414034107,0.20100643,0.384959463,5719.871479,6151.873391,2986.628608,52.16267248,48.50033761,53.98748261,26.21066847,25.29847495,48.45062587,1.477843885,0.914409239,0.943836962,-0.845988024,-0.936362467,-0.046451821,-0.034966694,0.469415279,0.422986398,0.917311351,0.928661595,-0.909602817,-0.79466101,0.006569702,0.029771464,0.436627986,0.410675278,0.953355531,0.933500721,-0.75576152,-0.926401164,0.102229863,-0.008138506,0.449658637,0.477867794,0.018168605,0.016715116,0.015540541,0.010810811,0.034818942,0.027855153
L-7,963,5647.85822,-2725.636715,6760.252608,-1610.195848,10693.43243,2323.650436,0.410631062,0.086156947,0.503211991,18230.27648,14876.27067,3121.278877,127.8413016,156.6634969,114.4912281,24.02208589,26.47984981,154.6593567,1.291650297,0.932388079,0.969000545,-0.935634222,-0.870575297,-0.256088743,0.115713246,0.468610731,0.447372139,0.926804917,0.940066535,-0.943649257,-0.908723473,-0.229101209,-0.106436213,0.47221419,0.412674727,0.954139387,0.959767673,-0.905892559,-0.864033877,-0.068583856,0.066873261,0.482523756,0.526101566,0.007010516,0.037305959,0.006136852,0.009818963,0.026354319,0.06295754
J-1,963,10573.1252,2188.912245,9226.419418,864.3082876,17456.5485,9009.207282,0.576515357,0.13536287,0.288121772,5028.044459,10060.83236,2362.232208,80.99245283,40.47713343,80.95582329,19.00848656,19.56320755,41.64056225,1.278831334,0.938133808,0.959766578,-0.885091239,-0.849851807,0.047479405,0.139835526,0.513201327,0.452716616,0.946664315,0.953252073,-0.87237654,-0.855098455,0.027647598,0.021468551,0.421525768,0.411568611,0.947532597,0.965462522,-0.883582,-0.841776044,0.050458634,0.161442273,0.51521558,0.486578027,0.05476865,0.073654391,0.037264151,0.080188679,0.06639839,0.086519115
G-4,963,6691.648634,-1689.268913,7886.579908,-498.282112,11903.58084,3538.317069,0.489257012,0.044776119,0.465966869,11688.1278,12272.32849,1123.146389,97.95036959,93.28830037,99.43589744,9.100569896,10.37099613,107.9267399,1.212101189,0.927506996,0.943824458,-0.911251783,-0.826861512,-0.175014723,0.069894915,0.487203845,0.403385581,0.929373699,0.933376001,-0.897259911,-0.809759857,-0.127564831,-0.042188074,0.472245754,0.378124552,0.964678245,0.946631776,-0.829378573,-0.849715352,0.037118719,0.127411994,0.505239784,0.480897645,0.012323944,0.048591549,0.010395708,0.04963112,0.036764706,0.066176471
G-3,963,9677.442681,1278.406055,8721.039905,314.9471686,9722.273462,1347.382384,0.548317824,0.159627774,0.292054402,3188.074608,5985.453798,1742.501562,54.43259804,28.99281984,47.78026906,13.90992167,14.42279412,26.38789238,1.361251698,0.945478262,0.941546981,-0.849826351,-0.663871772,0.058008924,0.029382505,0.455925344,0.393392234,0.948283835,0.924126764,-0.780687862,-0.872591225,0.045902742,0.018846684,0.423378693,0.393767649,0.913993326,0.927451967,-0.91164566,-0.742118342,0.029622331,0.008725228,0.46355206,0.445492548,0.035582822,0.013496933,0.026126715,0.026126715,0.033707865,0.047191011
E-1,963,7802.004129,-594.7877187,8478.179453,99.90531775,10112.97275,1756.134598,0.257302921,0.060184074,0.682513005,33012.62286,12445.54204,2911.0568,111.9609522,296.9813375,112.7087766,26.36236392,26.74120544,303.2539894,1.117759615,0.935931712,0.967753011,-0.926771502,-0.914486773,-0.039600034,0.105299374,0.49130536,0.432295233,0.933353644,0.954313585,-0.940704208,-0.843861498,-0.022650169,0.013285362,0.509012415,0.409042493,0.936499493,0.966444979,-0.85530495,-0.88102994,0.052845205,0.169277274,0.463242777,0.508053944,0.018881201,0.026269497,0.028002489,0.012756689,0.026631158,0.079893475
L-8,963,7705.225585,-659.3292904,8943.778745,572.5269586,10953.82522,2513.467837,0.516043956,0.081904762,0.402051282,11672.60891,14982.11683,2377.911217,129.7430758,101.0834753,138.2021467,21.93498012,21.2696793,104.4078712,1.308627255,0.946987198,0.922734905,-0.923950064,-0.847639765,-0.168285577,0.107176087,0.490134466,0.429380796,0.949424068,0.935727754,-0.940749156,-0.930977913,-0.193575808,-0.04402515,0.489093293,0.414285961,0.951418931,0.945659996,-0.895424561,-0.868355471,-0.020044558,0.095321198,0.489394441,0.502937004,0.018957346,0.029165148,0.01278046,0.008236297,0.02688172,0.0609319
A-3,963,6967.258696,-1424.394931,7887.483297,-506.843706,10028.67062,1667.119547,0.718976292,0.056046027,0.224977681,8596.42369,27472.16883,2141.525302,260.2477954,81.43708609,253.1451327,19.73330574,21.64021164,86.86725664,1.050234581,0.941527516,0.95497312,-0.927251923,-0.839847062,-0.134077209,0.055217564,0.462278124,0.412072579,0.946454883,0.954851168,-0.927251923,-0.920494239,-0.111340059,-0.021913721,0.409252528,0.36907739,0.937749356,0.969226451,-0.893425681,-0.860777829,0.061750622,0.012970269,0.487567315,0.484293692,0.008822232,0.024261138,0.003449703,0.007037395,0.046099291,0.04787234
E-2,963,7414.821197,-969.2412364,8523.755049,199.4411513,10757.5867,2430.315148,0.728291759,0.050047363,0.221660878,5587.596649,18358.67759,1261.586993,160.0904558,48.72512465,161.70347,11.11294169,11.33262108,50.19242902,1.025705044,0.932966355,0.951878587,-0.93087883,-0.763976712,-0.026726453,0.046624929,0.481966808,0.390944192,0.926315166,0.931643895,-0.933699675,-0.904353142,-0.054114977,0.005000412,0.417176867,0.365864182,0.934611859,0.929774017,-0.873480306,-0.850088604,0.150337593,0.046706793,0.510980238,0.48615561,0.017106201,0.017818959,0.006287944,0.012792715,0.053797468,0.03164557
K-5,963,7608.102594,-793.1711556,9284.278987,896.7690794,11420.42762,3018.943515,0.422043377,0.05388078,0.524075842,14694.60404,11833.70768,1510.767463,113.4947944,140.9324499,112.835443,14.40530058,14.5426861,141.4481013,1.234903722,0.939107332,0.952693769,-0.926931318,-0.834778102,-0.126446741,0.095427192,0.479947057,0.428840268,0.924839151,0.919938261,-0.929644659,-0.850642663,-0.110474928,0.03516653,0.481399822,0.387630448,0.923018366,0.927182266,-0.852489309,-0.858610426,0.140944489,0.2117104,0.482232146,0.499937752,0.016401979,0.016662328,0.018105399,0.011962496,0.027918782,0.076142132
B-6,963,5522.580547,-2832.160235,6592.411969,-1819.444962,11022.21529,2616.389899,0.71971269,0.044852354,0.235434956,6004.990413,18356.95035,1144.001563,157.2149153,51.43025061,146.4733096,9.128188068,9.140338983,47.97864769,1.017343611,0.923871947,0.956737741,-0.907789103,-0.803408241,-0.188608141,0.036573987,0.489034896,0.41799324,0.911197052,0.930619945,-0.915814337,-0.897863261,-0.148545099,-0.078047006,0.409920629,0.345069718,0.929747111,0.953881807,-0.879067153,-0.871493685,-0.022599487,0.106847309,0.556646538,0.51251418,0.014925373,0.027815468,0.004880213,0.036823425,0.057142857,0.060714286
H-9,963,7604.756942,-794.2069595,6379.548595,-2005.524098,4620.715134,-3759.691335,0.505977893,0.219264606,0.274757501,5006.926479,9220.472983,3995.675318,83.21592775,45.18769505,85.1872428,36.91618368,37.75205255,47.30658436,1.476184777,0.890373576,0.933154225,-0.872463248,-0.891721267,-0.042695696,-0.102386114,0.459212385,0.40058678,0.889875474,0.922132641,-0.837465296,-0.838538763,-0.008199174,-0.071147237,0.414683076,0.391959418,0.917045093,0.940053722,-0.83398326,-0.888917112,-0.088675486,-0.149269807,0.428023418,0.396008226,0.008216927,0.005751849,0.008920607,0.003568243,0.004119464,0.003089598
K-2,963,7434.353052,-945.2240843,8224.529457,-154.1659529,10231.23797,1881.873515,0.557234568,0.064691358,0.378074074,14055.11278,20715.50321,2404.937009,198.2719436,134.5223325,192.859542,22.38940092,24.20376176,141.4519084,1.229308401,0.941649331,0.959721906,-0.921556257,-0.799197902,-0.049386967,0.071158832,0.506533171,0.430046241,0.935166464,0.940988689,-0.919520412,-0.918115826,-0.033823471,0.023922225,0.453541249,0.381084941,0.949491599,0.945482708,-0.911220266,-0.883582872,0.086807747,0.123040135,0.497764857,0.486460307,0.023778417,0.024301019,0.013472789,0.009750044,0.048929664,0.06116208
B-8,963,6065.039778,-2323.536498,8948.134137,587.1931319,9220.812467,792.4263414,0.62711527,0.057535337,0.315349393,6939.085622,13799.318,1266.032667,114.6407828,57.64761905,114.0761246,10.46634921,10.75189394,58.93079585,1.166684037,0.907046067,0.92506143,-0.887697456,-0.808444219,-0.116282552,-0.00697406,0.447824282,0.374908045,0.902513528,0.905164072,-0.888256109,-0.839807821,-0.092620485,0.01796808,0.408587255,0.350662069,0.896551622,0.898395819,-0.806365158,-0.772051231,0.085822781,0.053752476,0.457112718,0.470188676,0.005685407,0.03916614,0.004763417,0.007939028,0.020833333,0.020833333
D-1,963,6888.713413,-1495.014819,7040.496386,-1290.04714,9474.924999,1188.00265,0.805314534,0.03308026,0.161605206,3523.72623,17559.50823,721.2996646,155.4138702,31.18900112,154.431694,6.343434343,7.455257271,36.42622951,0.832970832,0.906784124,0.882434151,-0.878342308,-0.686015029,-0.010517294,-0.021881459,0.427308089,0.359466725,0.89389273,0.944088748,-0.879293556,-0.885205668,-0.036963312,-0.04808056,0.376697355,0.310794213,0.949725099,0.892429957,-0.857456274,-0.685340118,0.003725511,0.114570868,0.47544479,0.451677937,0.008958567,0.054871221,0.001571621,0.071845532,0.027472527,0.032967033
L-6,963,5689.820513,-2685.983981,6872.096968,-1518.967016,9529.426065,1148.530326,0.655095915,0.076210361,0.268693723,8626.641387,21032.41368,2446.798723,181.5211268,74.45258964,177.7859589,20.68326693,20.13598834,70.99315068,1.174435433,0.92415234,0.949043966,-0.922076818,-0.816577881,-0.159843822,0.079021976,0.479837787,0.429912456,0.931450395,0.912234674,-0.939038925,-0.915492891,-0.160975631,-0.054052868,0.427036246,0.392818244,0.919403794,0.949043966,-0.90149035,-0.8221901,-0.067927289,0.069402151,0.51781497,0.471791509,0.013605442,0.022837707,0.006375772,0.002390915,0.027444254,0.036020583
E-3,963,7249.723455,-1154.405828,7208.89479,-1143.403398,11341.61593,2978.638853,0.63385944,0.074597975,0.291542585,7673.476976,16683.34601,1963.438184,143.4846782,65.99553676,129.0199601,15.18416725,17.43156282,68.1257485,1.174148001,0.930045994,0.953874834,-0.92304944,-0.818160316,0.030829184,0.126902784,0.477673443,0.419928321,0.936030053,0.941893859,-0.920252321,-0.865128858,-0.03251886,-0.005033336,0.437775356,0.370448106,0.934405661,0.947266224,-0.90149035,-0.76265407,0.024307566,0.128521825,0.479845125,0.466239857,0.023505365,0.043944813,0.011513158,0.014567669,0.026,0.068
I-2,963,7076.969616,-1287.574842,8076.92243,-291.9493308,9769.838919,1396.173659,0.707346422,0.021025966,0.271627612,16732.15286,43572.25817,1295.191128,379.0296106,145.5533172,371.4518072,11.04181216,10.8880858,140.6566265,0.970613967,0.948499469,0.943082034,-0.940367866,-0.881761046,-0.235457726,0.064602903,0.514303986,0.388379689,0.944130387,0.933717823,-0.939901664,-0.911637989,-0.220807327,-0.031177412,0.466121033,0.369194726,0.913846033,0.958319582,-0.92861595,-0.861487086,0.087664883,0.145907439,0.508766908,0.511076345,0.026119403,0.013759328,0.01620702,0.005014327,0.057401813,0.072507553
I-3,963,6534.451703,-1759.081809,6991.644641,-1390.952805,19612.63533,11149.3153,0.915478351,0.02514908,0.059372569,1817.603348,28026.01494,769.9018547,254.6113537,16.51288587,233.0154639,6.401161144,8.091703057,19.10309278,0.486748402,0.934341942,0.918289639,-0.914060077,-0.602252042,-0.159821091,0.107469573,0.560975768,0.4363771,0.918776662,0.937408644,-0.905689392,-0.930894773,-0.057861938,-0.054643397,0.366660375,0.32706678,0.924138874,0.915179179,-0.928124253,-0.627270545,-0.08608532,0.144733984,0.569996923,0.469445736,0.035010941,0.056892779,0.018835859,0.032856536,0.051813472,0.051813472
B-7,963,6787.057131,-1630.648289,8557.169383,238.277242,8589.499343,260.429374,0.252687225,0.089339207,0.657973568,15182.50365,5830.666906,2061.470099,51.51606856,134.1408647,50.42800789,17.82775453,17.92447777,132.0098619,1.181920347,0.931233886,0.955404059,-0.90237209,-0.842670178,-0.144408188,0.033005302,0.44102132,0.414651449,0.919386499,0.895986792,-0.901231481,-0.80023643,-0.112874433,0.013026506,0.464498221,0.387164713,0.926250098,0.941144297,-0.87883108,-0.859497632,0.055083075,-0.027151248,0.44181406,0.50386181,0.009643718,0.016072864,0.011165387,0.017445918,0.015810277,0.039525692
A-2,963,5738.092257,-2649.015836,7213.126502,-1181.660519,12088.75146,3745.984435,0.653207092,0.038336582,0.308456326,11882.86267,25163.91953,1476.864966,216.8043936,102.3777178,205.9515738,12.08796362,18.74089678,150.7893462,1.057503976,0.930765956,0.916678502,-0.937937191,-0.851077416,-0.21474859,-0.041765282,0.474539595,0.386046978,0.928772639,0.930997388,-0.943696921,-0.912848265,-0.121029525,-0.013445773,0.422837081,0.336484829,0.912327962,0.925088397,-0.851557831,-0.876710966,0.04134797,0.018153681,0.481705874,0.472977403,0.011438892,0.015954244,0.006679932,0.026861853,0.019417476,0.029126214
J-4,963,7331.702374,-1021.996017,5095.98814,-3264.741597,5810.357885,-2494.876642,0.690579602,0.10214168,0.207278718,5459.332434,18188.5707,2690.220173,155.2991329,46.61353286,165.4618768,24.47321622,23.09465318,46.86656891,1.169986155,0.916030382,0.897490456,-0.921097224,-0.827799441,0.005918649,-0.064693607,0.465102528,0.401327286,0.920257355,0.899812355,-0.906121542,-0.910928287,-0.011356288,-0.14195532,0.428705083,0.371450072,0.901068295,0.884914993,-0.923110653,-0.793745635,-0.258629727,-0.097887831,0.470583707,0.430776678,0.020245842,0.00867679,0.007375271,0.006073753,0.01174743,0.014684288
A-4,963,5850.811928,-2533.404801,7380.168671,-993.2769627,11386.01457,2995.547014,0.758714462,0.018665019,0.222620519,7590.961051,25870.80452,636.4437083,197.9178234,58.07282502,204.9205298,5.041381558,5.523598001,65.8807947,0.862378384,0.914050345,0.972857,-0.939496518,-0.868676076,-0.232449823,-0.022316522,0.487427404,0.379467248,0.922142294,0.891331031,-0.925626153,-0.940956335,-0.157306368,-0.065767566,0.414959613,0.313333538,0.894368754,0.972857,-0.924103385,-0.865864827,-0.047837335,0.142728313,0.545275326,0.531721688,0.013888889,0.046666667,0.005866058,0.045787844,0.046666667,0.093333333
L-3,963,4564.476146,-3796.468805,7229.970054,-1099.384076,13545.59361,5146.969418,0.702364036,0.05503165,0.242604315,7426.743033,21501.17245,1684.66056,164.8924388,56.95604193,177.4389671,13.9027037,19.87965921,87.64319249,0.979129426,0.939698202,0.914973308,-0.894441133,-0.827542581,-0.072309597,0.049347878,0.468009252,0.413641563,0.932160448,0.941824638,-0.905922488,-0.882736672,-0.089895151,-0.020436149,0.401177604,0.378826276,0.926249017,0.924871167,-0.883748409,-0.778710355,0.042181964,0.058693041,0.529872376,0.46105792,0.017581247,0.013851891,0.02281089,0.032560706,0.077647059,0.028235294
G-2,963,8930.145451,551.965575,8511.618266,121.9455813,9580.312216,1117.155284,0.895768248,0.03805737,0.066174382,908.5075442,12297.99483,522.4893173,109.7639485,8.108750793,100.761194,4.280913126,4.227467811,7.350746269,0.570165458,0.943265763,0.852645047,-0.837247176,-0.508301883,0.068448594,-0.093232232,0.52437994,0.339906465,0.929353289,0.944706807,-0.867157435,-0.848760341,-0.017036151,-0.023090393,0.376066448,0.353254447,0.922962513,0.844146923,-0.864446331,-0.706741582,0.158566389,-0.021339385,0.56041869,0.422870253,0.056034483,0.103448276,0.059308595,0.120202981,0.105263158,0.07518797
E-10,963,10474.6159,2158.857787,8671.916773,299.928399,11916.94109,3624.571572,0.759240957,0.062067602,0.178691441,3541.728042,15048.42634,1230.201997,160.7035398,37.82270242,147.9363057,12.09372559,11.84623894,34.10509554,0.989371444,0.936333385,0.940502235,-0.918623483,-0.694733444,0.013351038,0.02877055,0.530654282,0.404965731,0.950638419,0.956344671,-0.927592854,-0.930632062,-0.004283834,-0.054947781,0.467658537,0.39731283,0.959767945,0.940048505,-0.92224799,-0.716943623,-0.015316775,0.065373729,0.538667132,0.486982909,0.056478405,0.027685493,0.02109375,0.022916667,0.067092652,0.031948882
F-7,963,6652.834508,-1722.540657,7687.784052,-690.0467688,10771.28052,2411.016373,0.651634192,0.088623507,0.2597423,6176.979918,15496.63383,2107.572095,140.5359952,56.01760309,140.6223404,19.12490957,21.29945554,62.42730496,1.187333299,0.922799744,0.968895411,-0.936450543,-0.830039666,-0.123282193,0.035719969,0.486351364,0.422811281,0.911173025,0.903156068,-0.939246629,-0.873025308,-0.081510616,0.014019161,0.412460032,0.37665243,0.917296385,0.968895411,-0.866393547,-0.833676843,0.015604326,0.010398326,0.472815953,0.472298916,0.015133172,0.01937046,0.006271105,0.007718283,0.028419183,0.031971581
H-1,963,7762.96373,-621.0331896,7125.083005,-1269.359157,5448.236969,-2931.839569,0.528001464,0.249633968,0.222364568,4797.199585,11390.88132,5385.498135,97.57119342,41.0915078,104.4772727,49.39618718,46.10123457,41.06451613,1.450801428,0.951125008,0.901964671,-0.893797146,-0.873352173,0.000309874,-0.090959881,0.479043663,0.416039284,0.926352379,0.891162959,-0.872722561,-0.87803247,0.024607403,-0.071420866,0.420181239,0.408514048,0.891192377,0.876356841,-0.885191198,-0.841169797,-0.109313629,-0.127969266,0.454385957,0.382713607,0.019769357,0.005766063,0.010402219,0.004160888,0.005869406,0.000733676
H-4,963,6509.848902,-1782.218119,7670.050171,-762.0366502,15627.44506,6831.908632,0.841918665,0.047966632,0.110114703,2070.86697,15833.50371,902.0822028,136.9223485,17.90810007,135.4478261,7.716868962,7.986742424,18.33478261,0.768224047,0.907151021,0.881293684,-0.920957457,-0.63937951,-0.101710417,0.065474074,0.499718198,0.402257032,0.913309386,0.933472454,-0.89529895,-0.815391301,-0.083399115,-0.051935657,0.367979765,0.340934091,0.944651764,0.866283035,-0.85036913,-0.632334548,0.033982843,0.084592751,0.488415944,0.434114115,0.017077799,0.041745731,0.007185332,0.022794846,0.034934498,0.021834061
E-5,963,7333.803442,-1047.929187,8666.331829,295.1484912,8740.68025,379.2997561,0.216669047,0.018373078,0.764957875,60948.00695,17263.10296,1463.874724,158.094207,558.1445518,161,13.65246046,13.20658329,549.8264249,0.878282038,0.944902311,0.96555281,-0.93254015,-0.914129408,-0.115697155,0.030292144,0.493513387,0.39083261,0.943933888,0.905103126,-0.942275001,-0.859527054,-0.118365884,-0.002406758,0.506623175,0.362224633,0.89949355,0.956982815,-0.852460322,-0.933640868,0.048945445,0.18861667,0.479904926,0.510109897,0.012694462,0.008338519,0.021313997,0.004394639,0.025974026,0.085714286
J-3,963,6707.016831,-1656.738882,5699.318581,-2684.763176,8058.934444,-307.3611794,0.634872418,0.078979344,0.286148238,7010.74835,15554.63275,1935.026084,139.4028662,62.83205742,125.5673077,15.62105263,17.08121019,61.88653846,1.191305756,0.935491325,0.956430433,-0.903129167,-0.81532817,-0.075380134,-0.01043981,0.48755594,0.400581385,0.92637369,0.931084729,-0.89026095,-0.906415475,-0.070813213,-0.06970748,0.437744501,0.374769991,0.910566484,0.962140466,-0.918562757,-0.880863489,-0.129127282,-0.018923827,0.479735438,0.473601606,0.016994158,0.018056293,0.010528835,0.006700168,0.015414258,0.030828516
K-3,963,7071.778374,-1312.58409,8129.19177,-246.9971317,11051.96544,2671.910175,0.582721128,0.032618278,0.384660594,14693.84455,22259.65909,1246.002097,197.145149,130.1381745,200.963964,11.24962179,11.56760886,136.4144144,1.132610891,0.931140887,0.955073905,-0.92792767,-0.804858053,-0.110911852,0.080721038,0.487953236,0.399739615,0.929251697,0.934434482,-0.94698458,-0.846700607,-0.080364384,-0.014161811,0.446997664,0.34180449,0.941347693,0.951676026,-0.896689529,-0.866913009,0.020188902,0.135529859,0.471177354,0.500412831,0.016811004,0.026744778,0.008742434,0.022528581,0.03313253,0.081325301
E-9,963,7065.692762,-1308.378746,8743.478477,386.1772071,8814.693213,443.5607714,0.19478862,0.019090667,0.786120713,57446.00805,14234.23713,1395.056273,128.3828722,518.1168441,128.5626741,12.6000546,12.26070486,504.8635097,0.837733055,0.939579398,0.95703806,-0.943581092,-0.93071411,-0.15304338,0.007340467,0.476311042,0.386199819,0.937108011,0.937691585,-0.941284616,-0.918939644,-0.162153653,-0.001752233,0.512700693,0.375027577,0.937691585,0.94846757,-0.887644486,-0.933379527,0.042629235,0.104032747,0.486634195,0.507220583,0.010756325,0.010485726,0.020753687,0.009557619,0.025139665,0.058659218
F-6,963,6458.115199,-1933.396184,8903.234467,525.8386884,9834.416381,1479.560853,0.589450697,0.101293465,0.309255837,7087.579692,13509.13479,2321.461464,123.8555133,64.9814762,125.1791045,21.51097179,21.32916893,65.11940299,1.284199988,0.925647709,0.90540171,-0.880325295,-0.761541026,-0.070996641,0.037113635,0.465336636,0.400949005,0.935734184,0.913735069,-0.889736495,-0.891619966,-0.073978059,0.026381431,0.428357451,0.380858091,0.907240653,0.900385391,-0.892308714,-0.784979348,0.053832235,0.031194179,0.457375022,0.43432759,0.011956522,0.010869565,0.007411631,0.012827822,0.029900332,0.016611296
H-8,963,5264.528734,-3098.017568,7172.716003,-1227.918907,10105.01774,1706.51903,0.556202418,0.072697418,0.371100164,9573.315548,14348.42065,1875.384019,112.6794047,75.18062265,112.0903491,14.65056361,19.02172164,97.10061602,1.209301507,0.894717667,0.951391748,-0.900405875,-0.877092606,-0.186263174,-0.022325287,0.438633461,0.410982963,0.883256775,0.907125023,-0.901415317,-0.831537591,-0.111648897,-0.020495805,0.406794681,0.353057435,0.921330715,0.953847254,-0.869729238,-0.904622486,0.036163666,-0.040763359,0.488126115,0.498943455,0.003219316,0.013682093,0.002416107,0.008322148,0.024691358,0.03909465
D-4,963,8791.653383,400.0113104,7537.749702,-845.0286761,11863.89103,3462.296615,0.742629855,0.158009671,0.099360474,2470.729902,18466.47577,3929.119923,161.1993721,21.56794791,170.5172754,36.28082336,36.41915228,22.90128332,1.048692137,0.946500332,0.946449548,-0.923614603,-0.817918648,0.028603809,0.065800974,0.549977408,0.495274727,0.943708296,0.929823364,-0.912385246,-0.912346675,-0.032162726,-0.049312149,0.392509928,0.419463317,0.928438752,0.961367651,-0.889218086,-0.859752067,-0.089171132,-0.013904902,0.511239991,0.429663676,0.050314465,0.048742138,0.029831933,0.022478992,0.029644269,0.044466403
J-2,963,7028.306614,-1357.587192,8662.728459,319.1870578,12305.10263,3920.970016,0.733102798,0.026092424,0.240804778,5625.8331,17127.20991,609.5876597,156.2356397,51.31946827,161.4457831,5.746569468,5.854438642,54.03012048,0.954978723,0.928643679,0.917455352,-0.909689281,-0.693292878,-0.00375583,0.016768909,0.484974208,0.370764284,0.929869168,0.893715887,-0.891763416,-0.859414921,-0.01456621,-0.030457738,0.440675755,0.348157067,0.898640117,0.943574036,-0.847680113,-0.775663121,0.103341135,0.137231034,0.522606589,0.489622168,0.02743305,0.077726976,0.011794982,0.06819644,0.048484848,0.060606061
C-3,963,7435.681238,-928.2872189,8647.449073,272.3943256,11205.1676,2892.932688,0.804931109,0.044234953,0.150833938,5460.907716,29142.34406,1601.516205,268.2259615,50.26126126,265.3653396,14.58314028,14.62156593,49.85480094,0.84268693,0.941524795,0.91421843,-0.919634616,-0.865839274,-0.050952792,-0.017180478,0.486848362,0.389283743,0.925637988,0.934365241,-0.921493206,-0.905591715,-0.049113976,0.014826058,0.41712318,0.377343864,0.934365241,0.921861866,-0.891142775,-0.866645569,0.072552288,0.06350053,0.515411302,0.47914626,0.015120275,0.016494845,0.005920968,0.009653752,0.046948357,0.039906103
C-7,963,6405.904415,-1965.292504,7324.369758,-1053.425959,8658.299627,312.6588187,0.505668556,0.056018673,0.438312771,9647.454425,11129.98451,1232.995316,102.8881704,89.18265743,99.54761905,11.02802506,11.28604032,88.30654762,1.239094078,0.915977245,0.916895667,-0.868324341,-0.78017371,-0.067421546,0.008779756,0.43504076,0.378297328,0.883736674,0.845530362,-0.890702608,-0.880826573,-0.075088175,-0.039084691,0.423518021,0.340751677,0.877370697,0.933927784,-0.885075532,-0.819984264,-0.03748897,0.046013014,0.47481461,0.496479579,0.009512938,0.00913242,0.004287599,0.002638522,0.002985075,0.023880597
I-10,963,7318.521785,-1077.80711,12064.13382,3814.731467,20320.32628,11880.75629,0.170773516,0.009642168,0.819584315,17799.94903,3708.904413,209.4111651,24.94300654,119.7026349,25.06666667,1.415307403,2.22875817,189.4444444,0.717086281,0.953617157,0.935709262,-0.881326742,-0.899859634,-0.038380999,-0.016254662,0.46155856,0.385567134,0.948672262,0.927353576,-0.902490939,-0.599179098,-0.030270959,-0.09218325,0.501864899,0.321626922,0.916955178,0.91938531,-0.815303303,-0.895381786,0.173739466,0.431002458,0.479577341,0.563899104,0.02667364,0.196391213,0.043969849,0.423366834,0.045454545,0.227272727
