TMA.core,Density of nucleus_mean,Density of nucleus_max,Density of nucleus_min,Density of nucleus_CoV,Density of clusters,Number of triangles,Perimeter of triangle_mean,Perimeter of triangle_max,Perimeter of triangle_min,Perimeter of triangle_CoV,Area of triangle_mean,Area of triangle_max,Area of triangle_min,Area of triangle_CoV,COrE_corrln_mean,COrE_IDM_mean,COrE_dissimilarity_mean,COrE_entropy_mean,COrE_energy_mean,COrE_diffEntropy_mean,COrE_contrast_mean,COrE_diffVariance_mean,COrE_Homogeneity1_mean,COrE_Homogeneity2_mean,COrE_SumAverage_mean,COrE_SumEntropy_mean,COrE_SumVariance_mean,COrE_corrln_max,COrE_IDM_max,COrE_dissimilarity_max,COrE_entropy_max,COrE_energy_max,COrE_diffEntropy_max,COrE_contrast_max,COrE_diffVariance_max,COrE_Homogeneity1_max,COrE_Homogeneity2_max,COrE_SumAverage_max,COrE_SumEntropy_max,COrE_SumVariance_max,COrE_corrln_min,COrE_IDM_min,COrE_dissimilarity_min,COrE_entropy_min,COrE_energy_min,COrE_diffEntropy_min,COrE_contrast_min,COrE_diffVariance_min,COrE_Homogeneity1_min,COrE_Homogeneity2_min,COrE_SumAverage_min,COrE_SumEntropy_min,COrE_SumVariance_min
J-9,9610.562172,11988.91389,9610.562172,0.349979241,8.399107506,26885,31.59558491,450.5469092,10.01538142,0.5437179,45.50775637,7041.165,2.22,1.767979097,-0.035041396,0.00019854,4.854533234,5.120069784,0.090085392,2.552472502,38.66826386,0.002406042,-0.007008006,0.183681359,13.10565185,3.122743274,138.4224646,-0.023216614,0.00039708,5.180171416,5.354235737,0.099967196,2.624067746,44.17147918,0.002771659,-0.004379069,0.214968204,14.80677296,3.2167814,176.4948966,-0.046866177,0,4.528895053,4.885903831,0.080203588,2.480877258,33.16504854,0.002040426,-0.009636942,0.152394514,11.40453074,3.028705148,100.3500326
C-3,8080.525224,8080.525224,8080.525224,NA,4.374523027,17415,38.34505258,263.8520544,7.245421068,0.432698861,63.35752627,1125.3,1.635,0.901380584,-0.029991365,0.000457922,5.735131124,5.499342222,0.071503012,2.699214582,51.02304095,0.001482959,-0.003840298,0.144697768,15.19268296,3.298702853,189.5184183,-0.029991365,0.000457922,5.735131124,5.499342222,0.071503012,2.699214582,51.02304095,0.001482959,-0.003840298,0.144697768,15.19268296,3.298702853,189.5184183,-0.029991365,0.000457922,5.735131124,5.499342222,0.071503012,2.699214582,51.02304095,0.001482959,-0.003840298,0.144697768,15.19268296,3.298702853,189.5184183
K-2,6055.637077,11459.8769,6055.637077,0.425929563,37.55761621,8146,57.2559767,362.5708108,12.37789591,0.450117135,141.5473208,1332.345,1.06,0.931845062,-0.04005931,0.001240249,5.140496769,4.821754492,0.108213599,2.573705326,44.60578338,0.002350402,-0.008632349,0.198753208,14.97801734,3.116536456,184.6678826,-0.020573559,0.008368201,6.923849372,5.175733023,0.13517095,2.749840463,74.20753138,0.003927027,-0.004990694,0.244057624,18.3665272,3.254927581,293.2756517,-0.071589153,0,3.702592672,4.437293377,0.088001617,2.300054902,23.3186201,0.001179242,-0.013298761,0.159883434,12.2688734,2.856789616,128.6396149
D-6,7023.775753,7504.9377,7023.775753,0.096880335,10.53155202,11730,44.6228782,940.438384,11.26256404,0.767394434,90.85208994,19473.245,1.7,3.341956729,-0.042441477,0.000410168,4.936637593,4.946891789,0.098548823,2.556710115,41.46131274,0.002444148,-0.00809651,0.193424113,12.69647679,3.108102695,129.9624487,-0.023156874,0.000640205,5.293213828,5.174650927,0.110446009,2.602749301,47.18309859,0.002788511,-0.004897591,0.228464103,13.0267564,3.118717745,132.7121359,-0.06172608,0.000180131,4.580061357,4.719132652,0.086651638,2.510670929,35.73952689,0.002099785,-0.011295429,0.158384124,12.36619718,3.097487645,127.2127615
G-12,7572.023214,13137.98608,7572.023214,0.297571708,80.14576265,7361,58.29504827,1464.530564,13.3665209,0.828105022,147.7558769,11207.84,1.41,1.750588317,-0.03915479,0.000268735,4.381251943,4.629364744,0.121609159,2.433416936,34.12423104,0.003432137,-0.011371304,0.220773763,14.75970586,2.981314101,172.2046873,-0.020548192,0.001128668,5.699722992,5.266773974,0.225327516,2.679827884,52.64930748,0.009524478,-0.00458214,0.275021624,16.48085106,3.222364856,216.5511889,-0.054761884,0,2.122783083,3.456304177,0.081161786,1.773363139,8.171896317,0.001721672,-0.022499614,0.154590799,11.76555024,2.263833598,107.9918143
D-3,7617.247774,8247.278025,7617.247774,0.116971031,10.39918305,13813,41.62750409,870.4455019,11.51259447,0.688136687,77.89334431,6234.14,0.360000001,1.976789472,-0.025601073,0.000836224,4.979323908,5.159594834,0.08736034,2.586636472,42.54084085,0.002347721,-0.005263228,0.163639103,14.53430618,3.170335186,169.5611091,-0.023781575,0.000967534,5.067813373,5.21933626,0.090133447,2.60241502,44.72921952,0.002383548,-0.004743034,0.170724727,14.64364653,3.172196278,173.9358564,-0.027420571,0.000704914,4.890834442,5.099853407,0.084587233,2.570857924,40.35246217,0.002311894,-0.005783422,0.156553478,14.42496584,3.168474094,165.1863618
J-13,19392.1355,28715.81116,19392.1355,0.355992302,31.69114313,21081,33.89903981,655.5777713,9.197804425,0.792575132,56.86142545,5233.43,0.5,2.339943812,-0.033958275,0.000502598,5.534876051,5.326948905,0.080826492,2.662758848,48.59584431,0.001728495,-0.005351212,0.166320314,15.23767649,3.253489252,191.7033992,-0.024946821,0.0013847,6.174462054,5.585026745,0.102481899,2.750116691,57.298544,0.002410849,-0.003997916,0.199599426,17.71408324,3.37858308,259.3518876,-0.046504505,0,4.887810559,4.937142439,0.067342075,2.562936896,40.4677795,0.001206045,-0.00820081,0.14707321,12.52484472,3.105624967,125.99554
H-12,6730.601408,8997.403022,6730.601408,0.220823149,60.17546631,4969,69.63277813,1687.635592,13.27960214,0.938182679,224.2301268,23858.675,0.149999993,2.995985951,-0.048624096,0.000145297,4.766131105,4.640985738,0.121628537,2.49138724,39.98909188,0.003036663,-0.010204735,0.21130977,12.83068103,3.006702149,134.6200963,-0.02876959,0.00086408,5.83458239,5.287685939,0.170356551,2.709636544,53.75867892,0.00564127,-0.004810967,0.264785485,15.4382896,3.284238119,184.826687,-0.075889501,0,3.432458698,4.020640445,0.081629588,2.212666347,22.89310906,0.001474881,-0.017917351,0.158675269,10.37105391,2.703294257,88.12830394
F-7,9956.363488,13482.56077,9956.363488,0.307416459,14.07512092,16274,38.20516716,701.6132849,10.06960446,0.663117595,67.18367611,5084.635,0.545,1.714676615,-0.030245053,0.000397294,4.685225789,4.929183287,0.101028018,2.5225515,38.57864261,0.002931448,-0.00765477,0.186173153,14.56054142,3.080647221,168.5152009,-0.023324486,0.000558659,5.158169682,5.332352703,0.126654341,2.618224356,43.27228303,0.003896701,-0.004419234,0.231851996,15.4322347,3.206822417,185.4160728,-0.041653333,0.000249129,4.396648045,4.393787221,0.080411673,2.449681029,34.71280682,0.002026933,-0.012496935,0.15277565,13.75865922,2.943292718,151.7038513
D-8,6683.908537,10316.74622,6683.908537,0.307060561,48.40645289,6134,63.25409047,787.3814803,12.11051573,0.625132249,173.9720721,10134.94,0.435,1.566977902,-0.039137419,0.000186342,4.483725718,4.657357471,0.124119102,2.444198475,35.84249482,0.003407674,-0.010350656,0.208376834,14.37660139,2.975012254,164.1921802,-0.023591335,0.000634345,5.864684015,5.093396287,0.226917508,2.666862119,54.92342007,0.007015122,-0.005841666,0.277357051,16.12490706,3.201597402,217.478859,-0.074613139,0,3.177698801,3.321636956,0.09767792,2.004725776,17.81830298,0.001866459,-0.023811711,0.171061843,12.57422222,2.358169887,121.1675055
D-10,10161.37213,10161.37213,10161.37213,NA,4.53731236,21381,34.01433586,1268.230776,8.847660227,0.761275226,53.17700529,6849.46,2.4,1.832670361,-0.022290774,0.000206744,4.974222792,5.302261906,0.085879586,2.587815503,40.41741531,0.002191711,-0.004696824,0.157014102,15.48882382,3.184951963,190.0400963,-0.022290774,0.000206744,4.974222792,5.302261906,0.085879586,2.587815503,40.41741531,0.002191711,-0.004696824,0.157014102,15.48882382,3.184951963,190.0400963,-0.022290774,0.000206744,4.974222792,5.302261906,0.085879586,2.587815503,40.41741531,0.002191711,-0.004696824,0.157014102,15.48882382,3.184951963,190.0400963
C-2,7900.358031,7900.358031,7900.358031,NA,4.697145934,16180,38.52667569,541.6935036,8.776676275,0.476922764,64.71583066,2120.33,0.49,1.079925325,-0.028058978,0.000345347,5.445933936,5.42932169,0.074951964,2.658120391,46.70302458,0.001721914,-0.004066731,0.14792438,15.18441515,3.255436074,186.45422,-0.028058978,0.000345347,5.445933936,5.42932169,0.074951964,2.658120391,46.70302458,0.001721914,-0.004066731,0.14792438,15.18441515,3.255436074,186.45422,-0.028058978,0.000345347,5.445933936,5.42932169,0.074951964,2.658120391,46.70302458,0.001721914,-0.004066731,0.14792438,15.18441515,3.255436074,186.45422
C-10,6619.161331,8098.242313,6619.161331,0.143545399,22.14626182,11611,46.83795138,584.1177212,11.53589681,0.567613133,100.568768,9872.04,2.455,1.737968018,-0.033951113,0.000171616,5.144109887,5.190936563,0.085245653,2.604825453,42.98422437,0.002090369,-0.005917153,0.17302336,13.79330522,3.18131273,153.5722362,-0.022764862,0.000414095,5.401590967,5.365701716,0.09370182,2.636120205,45.40056454,0.002223887,-0.004417968,0.192141491,14.82821669,3.224997576,176.4686171,-0.042625441,0,5.00505322,4.980676736,0.078330813,2.572168478,40.51091281,0.001805283,-0.007146003,0.153225264,12.16385335,3.130519302,118.8863931
C-4,7412.754679,7412.754679,7412.754679,NA,4.757815205,14901,40.1697433,449.4916773,8.631604806,0.480645014,69.80712737,2377.6,1.98,1.028536246,-0.025764146,0.000433286,5.446315214,5.442628366,0.074304562,2.660160302,47.14613851,0.001748677,-0.004025188,0.147351948,15.12743636,3.261458109,185.5792367,-0.025764146,0.000433286,5.446315214,5.442628366,0.074304562,2.660160302,47.14613851,0.001748677,-0.004025188,0.147351948,15.12743636,3.261458109,185.5792367,-0.025764146,0.000433286,5.446315214,5.442628366,0.074304562,2.660160302,47.14613851,0.001748677,-0.004025188,0.147351948,15.12743636,3.261458109,185.5792367
L-1,11082.20373,13623.39084,11082.20373,0.256751303,15.06453657,14907,41.56382156,1133.207612,12.43804695,0.784348339,77.58802542,33552.625,0.33,4.195422512,-0.031239385,0.000127476,4.666762104,4.9585176,0.104787414,2.521373337,37.69694319,0.00278213,-0.007058844,0.183911212,13.79490006,3.079786561,150.4326587,-0.024350405,0.000212301,4.845224437,5.227130079,0.127146498,2.567913422,39.94958003,0.003083424,-0.004805772,0.197262251,14.30146308,3.143608605,160.9636702,-0.04137884,0,4.507902976,4.643034752,0.086175,2.469367257,35.53117809,0.002468813,-0.008511846,0.157691179,13.31138602,2.992573892,141.4339502
I-8,8724.79914,10536.87972,8724.79914,0.160140264,23.01986557,12263,41.83426927,866.0757829,9.901498319,0.742439559,86.95641727,4714.65,0.515,1.789022396,-0.044431445,7.70E-05,3.001922428,3.553702256,0.23776458,1.895572441,21.22955667,0.00974136,-0.02166602,0.250248694,14.51886811,2.34518335,170.733794,-0.029408407,0.000385057,5.526432822,5.190284466,0.373799771,2.682776233,50.55897429,0.019522334,-0.005270163,0.294195301,16.78402167,3.212735402,224.9897488,-0.062688108,0,1.145714778,2.322240159,0.095784068,1.106480798,3.332988446,0.001724958,-0.03823757,0.164478683,12.82568265,1.505037219,133.3285821
F-4,6410.412036,8889.640217,6410.412036,0.33574711,12.65235474,11710,48.33135081,551.0637853,9.478979709,0.486629211,99.75074851,1048.37,2.439999997,0.932315271,-0.033023581,0.000137742,5.002046747,5.095017974,0.090278079,2.57677021,40.49267773,0.002230182,-0.006861066,0.18406323,14.27687577,3.159951801,161.4941554,-0.023949526,0.000209062,5.146105742,5.254994644,0.094668281,2.593314394,42.50710631,0.00230077,-0.004669521,0.201112525,14.42116663,3.173511181,164.5110342,-0.038323387,0,4.91842568,4.987652382,0.083850855,2.560186627,39.2045733,0.002110225,-0.008154559,0.155870859,14.18660678,3.137061874,158.5141334
J-11,12670.94472,12670.94472,12670.94472,NA,4.255980919,28325,30.67352031,522.8814497,8.735567092,0.466864246,40.95774316,5158.005,1.545,1.183538457,-0.025139873,0.000246247,5.231275167,5.383790349,0.079043526,2.627547042,43.74148476,0.001916523,-0.004294562,0.151341979,15.36612057,3.22564813,188.9871796,-0.025139873,0.000246247,5.231275167,5.383790349,0.079043526,2.627547042,43.74148476,0.001916523,-0.004294562,0.151341979,15.36612057,3.22564813,188.9871796,-0.025139873,0.000246247,5.231275167,5.383790349,0.079043526,2.627547042,43.74148476,0.001916523,-0.004294562,0.151341979,15.36612057,3.22564813,188.9871796
D-11,14022.11882,18001.80923,14022.11882,0.4013753,8.949947826,16424,37.21530546,993.4448017,8.84782841,0.779290072,67.29170026,12339.35,0.615,2.805877712,-0.031526634,0.000463274,5.653459032,5.366395157,0.078826515,2.687843192,50.69020315,0.001602936,-0.004699594,0.157648565,15.20370582,3.276346047,190.0921654,-0.025358168,0.00060006,5.959319599,5.409998318,0.08196269,2.728105147,55.01413693,0.001876416,-0.004120515,0.166668888,15.77002187,3.30864965,206.3030701,-0.0376951,0.000326488,5.347598464,5.322791996,0.075690341,2.647581236,46.36626938,0.001329455,-0.005278674,0.148628242,14.63738976,3.244042444,173.8812608
H-7,6713.228813,9874.651769,6713.228813,0.258169032,27.68327219,9817,50.52638689,890.9467702,9.450851923,0.734117593,117.2052694,5664.415,0.095,1.658952041,-0.044204503,0.00010472,5.243898369,4.972463674,0.101912209,2.577300786,45.74205273,0.002349831,-0.008054496,0.194561248,14.49358751,3.130923565,171.1466898,-0.02567842,0.000330469,6.281491434,5.311780893,0.139476529,2.642623395,61.81525025,0.002953621,-0.004629251,0.239433908,15.15821297,3.196944446,198.4074803,-0.087154552,0,4.492210805,4.42768419,0.084139415,2.486529931,34.47000331,0.001921131,-0.011920999,0.156030018,13.19607843,3.054354556,141.5848158
E-13,18358.01368,18358.01368,18358.01368,NA,4.596133732,38004,25.07586263,345.8317159,10.31133896,0.462763191,27.98197887,1355.04,1.12,1.01336417,-0.024534412,0.000589296,5.66035631,5.535325776,0.071182584,2.697272062,51.3013114,0.001597659,-0.003786833,0.144160082,15.3403089,3.297614617,193.8707835,-0.024534412,0.000589296,5.66035631,5.535325776,0.071182584,2.697272062,51.3013114,0.001597659,-0.003786833,0.144160082,15.3403089,3.297614617,193.8707835,-0.024534412,0.000589296,5.66035631,5.535325776,0.071182584,2.697272062,51.3013114,0.001597659,-0.003786833,0.144160082,15.3403089,3.297614617,193.8707835
G-1,8191.022681,11122.52789,8191.022681,0.234294934,33.19167019,2715,86.66039785,1073.03607,13.96007374,0.74914011,338.5997532,6699.97,3.78,1.536911005,-0.043883898,9.66E-05,4.656808956,4.734338209,0.114954496,2.478837387,36.7425165,0.002913253,-0.00925037,0.204936082,14.06744641,3.023057288,155.9266634,-0.028611021,0.000344037,5.596559633,5.061963802,0.143851132,2.660627223,50.49885321,0.004508243,-0.007013176,0.244054875,15.06887611,3.200875136,181.5545466,-0.060844428,0,3.721219664,4.380849906,0.094112746,2.31324149,23.50217797,0.001757057,-0.013920349,0.187078204,12.91949153,2.848843651,130.1347782
D-4,8171.104404,9588.027641,8171.104404,0.17498649,14.36694237,14917,42.97412788,633.0424957,12.21806408,0.647462563,82.49020011,6017.8,0.555000011,1.89197181,-0.028222182,0.000233296,4.354428954,4.974293232,0.098124823,2.4629645,33.35936532,0.003176559,-0.006544448,0.178598616,13.16037495,3.035422402,134.0745746,-0.021330181,0.00045683,4.395539341,5.101617077,0.102344276,2.475085803,34.60880158,0.003346506,-0.005174858,0.187651577,13.35297701,3.048393035,139.3417303,-0.033308771,6.88E-05,4.322688894,4.894009742,0.090679257,2.45458001,32.37409234,0.003010783,-0.007249093,0.161621172,12.92652329,3.020950309,128.5993029
A-12,7954.083581,13501.38052,7954.083581,0.357137606,38.55797541,11430,46.37512318,443.2164294,9.35869875,0.578529446,99.05050656,1721.315,0.03,1.272951846,-0.057241582,0.000237461,5.078100519,4.628506538,0.125202617,2.43523615,42.76631266,0.003212692,-0.01087344,0.206911817,14.83147515,2.958888431,179.9407839,-0.024725231,0.00066424,5.916109422,5.377365093,0.237027695,2.691260418,54.39513678,0.008359497,-0.004216487,0.278039001,16.55683891,3.262871797,237.3995079,-0.137713597,0,4.147747748,3.226988687,0.076339707,1.841641347,27.62725451,0.00171093,-0.02462563,0.149884303,13.91473375,2.211144409,153.7062076
E-3,9807.552,10644.6369,9807.552,0.120704618,8.783907124,19271,36.09822805,424.6589202,8.692790073,0.555131173,59.50656038,4810.34,0.92,1.575669305,-0.030053417,0.000162265,4.945071621,5.097098461,0.093075309,2.568211626,40.74737341,0.002395509,-0.007380055,0.185920411,14.73591763,3.151202914,172.6120488,-0.027096725,0.00032453,5.411441417,5.420552066,0.110303152,2.654628527,46.46432086,0.003028099,-0.004114736,0.223172702,14.90084135,3.250689446,179.7387297,-0.03301011,0,4.478701826,4.773644856,0.075847465,2.481794726,35.03042596,0.001762919,-0.010645373,0.148668121,14.57099391,3.051716383,165.4853679
G-13,11170.89254,19283.32324,11170.89254,0.454785087,51.83418489,4222,76.25818816,798.9035425,9.766887947,0.701213857,272.4316521,4660.41,1.635,1.534562895,-0.055631246,0.000935144,4.911556967,4.314310866,0.14833204,2.450615344,43.96687333,0.003435066,-0.013356821,0.231118172,14.80736371,2.928224425,183.2186234,-0.021202545,0.005232862,6.946101518,4.939604403,0.207809909,2.666264076,78.92517007,0.006838722,-0.006412089,0.275428805,16.99334812,3.18500953,230.5091541,-0.142628912,0,3.115909091,3.679095892,0.098975752,2.068789531,21.38863636,0.001696093,-0.021148108,0.176848892,11.69860835,2.561982004,122.9475152
D-13,6804.040298,11659.00149,6804.040298,0.343522772,48.99954953,6632,62.07703281,742.0515981,13.56193241,0.548508986,165.1863405,2607.32,4.425,1.115318074,-0.043928184,0.000714044,5.264509594,5.043028936,0.093095103,2.60911964,45.44011456,0.002061569,-0.008209171,0.197876878,14.44456051,3.171409725,170.8542199,-0.023479124,0.004081633,6.217328865,5.464004282,0.111317895,2.750806182,62.57156534,0.00297322,-0.004586572,0.23964965,16.79751077,3.310992144,239.063469,-0.059648645,0,4.583838384,4.722066127,0.07135577,2.459720108,32.73354232,0.001374488,-0.01240735,0.155421828,12.14548023,3.025866612,115.3041054
L-13,9165.886864,10490.04393,9165.886864,0.204305477,8.614866484,16731,39.69269154,763.524645,12.29296185,0.603298626,69.75816209,8001.38,0.805,1.935124456,-0.027768859,0.000402473,4.811574653,5.193651308,0.08646537,2.547717327,38.7761008,0.00248079,-0.005112748,0.161771131,13.59665241,3.136748779,146.1484779,-0.022136713,0.000511263,4.858318383,5.274416132,0.090837463,2.562551872,40.48115862,0.002509058,-0.004561466,0.169186685,13.8113229,3.157268155,152.2366166,-0.033401004,0.000293682,4.764830923,5.112886484,0.082093277,2.532882782,37.07104299,0.002452523,-0.005664031,0.154355577,13.38198193,3.116229404,140.0603393
C-8,13030.90444,13030.90444,13030.90444,NA,4.344522159,28440,30.3203632,730.7538119,8.229666481,0.526551183,40.02586656,5718.46,0.77,1.344918014,-0.030981042,0.00012664,5.261038176,5.235234488,0.088601124,2.624761981,44.17684168,0.001896922,-0.004896221,0.159274745,15.30151595,3.205711434,187.8302952,-0.030981042,0.00012664,5.261038176,5.235234488,0.088601124,2.624761981,44.17684168,0.001896922,-0.004896221,0.159274745,15.30151595,3.205711434,187.8302952,-0.030981042,0.00012664,5.261038176,5.235234488,0.088601124,2.624761981,44.17684168,0.001896922,-0.004896221,0.159274745,15.30151595,3.205711434,187.8302952
J-1,12755.2729,14228.41766,12755.2729,0.18103649,12.9510594,22345,33.45750822,392.162129,8.601398323,0.619866911,52.37392168,3623.61,0.88,1.626907073,-0.037698333,0.000119324,4.826004666,4.909828582,0.106369403,2.532305005,39.10169044,0.002647899,-0.007265587,0.18376697,14.99653477,3.084671241,179.2078321,-0.02362321,0.000302148,5.227528988,5.374725141,0.130112221,2.632302452,44.63573023,0.003649461,-0.004374881,0.209676523,16.27879194,3.224067981,210.9582095,-0.048695976,0,4.200186344,4.478498587,0.080561733,2.411676877,31.68268335,0.001972154,-0.009988931,0.152610079,13.67709304,2.933640874,144.6219012
K-3,6586.303283,9176.973493,6586.303283,0.267487572,28.55776657,8766,55.86835952,407.4022414,11.08693059,0.513509403,135.5432683,1863.025,3.08,1.018968046,-0.048023413,0.002221059,5.60597455,4.909273678,0.10057259,2.648193601,52.59862466,0.001954949,-0.008820394,0.200985944,15.67854135,3.195414489,204.2483022,-0.027080321,0.005737052,7.124143426,5.438826125,0.128023287,2.865476197,77.55792829,0.003276641,-0.004498467,0.251585121,16.99346614,3.453409422,252.9730931,-0.07688072,0.000185426,4.193213425,4.398085053,0.074230966,2.428400803,30.51770814,0.000688302,-0.014757442,0.153505546,14.29742258,2.963819673,156.5590167
F-5,8108.093502,10212.28794,8108.093502,0.367013566,8.464724681,11964,45.04120977,570.7461006,11.52661839,0.61964117,95.09782849,2513.9,3.96,1.512924992,-0.029310764,0.000144624,4.824217543,4.968423822,0.100231184,2.553988423,38.95484236,0.00246147,-0.008365591,0.195733018,15.17385236,3.127134215,184.1048435,-0.022444222,0.000289249,4.892784895,5.226463195,0.116386173,2.565616023,39.83277141,0.002548188,-0.004714401,0.235275878,16.66351989,3.138519449,220.5934092,-0.036177305,0,4.75565019,4.71038445,0.084076195,2.542360823,38.07691332,0.002374752,-0.01201678,0.156190157,13.68418482,3.11574898,147.6162779
G-3,7748.379381,7748.379381,7748.379381,NA,4.285011074,17356,39.15816748,535.1488652,9.319941596,0.51550806,66.72919451,2772.86,0.265,1.042407605,-0.026210317,0.000361088,5.465633235,5.445211734,0.075107074,2.666696036,47.76825259,0.001733323,-0.004057963,0.147979969,15.01969087,3.260629914,183.6036804,-0.026210317,0.000361088,5.465633235,5.445211734,0.075107074,2.666696036,47.76825259,0.001733323,-0.004057963,0.147979969,15.01969087,3.260629914,183.6036804,-0.026210317,0.000361088,5.465633235,5.445211734,0.075107074,2.666696036,47.76825259,0.001733323,-0.004057963,0.147979969,15.01969087,3.260629914,183.6036804
E-8,18819.63315,18819.63315,18819.63315,NA,4.371241048,41482,24.83028934,567.8884369,9.917952226,0.534042982,27.64710405,3095.105,1.44,1.207421746,-0.029020167,0.00018041,5.401143055,5.395290373,0.079060386,2.65114489,46.22190385,0.001762715,-0.004281693,0.151276639,15.22658274,3.240936529,187.2705421,-0.029020167,0.00018041,5.401143055,5.395290373,0.079060386,2.65114489,46.22190385,0.001762715,-0.004281693,0.151276639,15.22658274,3.240936529,187.2705421,-0.029020167,0.00018041,5.401143055,5.395290373,0.079060386,2.65114489,46.22190385,0.001762715,-0.004281693,0.151276639,15.22658274,3.240936529,187.2705421
E-6,5705.422722,5705.422722,5705.422722,NA,4.279137171,12607,46.35679283,879.8338994,10.02687874,0.556500336,93.70865749,13616.8,1.575,1.753016547,-0.026214174,0.000146527,4.760707821,5.152461568,0.088971138,2.550154775,38.21667194,0.002525911,-0.00503104,0.160165036,13.44297665,3.124465858,142.735882,-0.026214174,0.000146527,4.760707821,5.152461568,0.088971138,2.550154775,38.21667194,0.002525911,-0.00503104,0.160165036,13.44297665,3.124465858,142.735882,-0.026214174,0.000146527,4.760707821,5.152461568,0.088971138,2.550154775,38.21667194,0.002525911,-0.00503104,0.160165036,13.44297665,3.124465858,142.735882
E-2,7845.27062,8605.726808,7845.27062,0.093073712,12.67914428,15693,40.66157691,641.7942327,9.672821179,0.528854155,74.15104696,1760.695,0.205,1.133131914,-0.035166006,0.001463172,5.713327567,5.276490988,0.081821949,2.699852718,51.86529508,0.001559436,-0.005973523,0.174406303,16.27231153,3.286941292,218.481861,-0.028683804,0.002522704,6.028254289,5.468087013,0.092266896,2.74565511,56.49310461,0.001824108,-0.003940412,0.194218501,18.02119072,3.348409434,267.8094023,-0.040357557,0.000609478,5.450963956,5.010853225,0.073006046,2.664911751,48.78038558,0.00127942,-0.007644149,0.146142654,15.05307832,3.223965016,185.9225101
I-10,5126.305975,6082.740477,5126.305975,0.204173845,16.79074164,9112,54.88913658,641.8350426,10.6401933,0.503732046,129.0887132,1726.16,1.185,0.974269342,-0.032680437,0.000169314,4.670757915,4.965013043,0.101653323,2.520442951,38.33364467,0.002855403,-0.006876014,0.180986592,12.56978522,3.068818822,127.1413428,-0.025073377,0.000340308,5.135538021,5.241550336,0.129141842,2.616251854,43.88922646,0.003873493,-0.004592664,0.204430248,13.37753064,3.180104881,141.1704219,-0.037588196,0,4.103095067,4.59743416,0.081610016,2.402836932,31.49858812,0.002113687,-0.008849189,0.154399905,10.73096728,2.90103283,90.52429392
A-4,10357.89281,15179.30555,10357.89281,0.658290969,9.188955198,11529,46.73591122,425.5699087,12.45113428,0.460218486,93.39015353,1643.94,1.49,0.941526942,-0.039349855,0.000747775,4.668154657,4.519875975,0.127020143,2.466420723,40.28905247,0.003307529,-0.012017808,0.214973776,14.54341381,2.943351824,173.4837907,-0.021139938,0.001237624,4.928217822,5.119999273,0.163235021,2.476215652,46.79455446,0.00355396,-0.005159376,0.268279092,15.78960396,3.068140491,209.9486825,-0.057559772,0.000257926,4.408091492,3.919752676,0.090805265,2.456625793,33.78355049,0.003061098,-0.01887624,0.16166846,13.29722365,2.818563157,137.0188989
E-5,6653.369312,8330.532131,6653.369312,0.232009877,20.73495506,13107,46.4984494,752.3608946,8.844345016,0.679783204,99.22790227,7244.39,2.97,1.756888088,-0.033899163,0.000278133,4.848970004,4.98313764,0.101552921,2.536345119,40.69491375,0.002806078,-0.007567575,0.184363385,14.66872857,3.093584582,173.1386276,-0.019473469,0.000448459,5.712180853,5.498212427,0.141414257,2.692694373,52.99628038,0.004795243,-0.003869789,0.258291561,15.8529708,3.284920576,197.9506465,-0.048760172,0,3.959718026,4.34249649,0.07185917,2.327394877,31.03323263,0.001570268,-0.015774243,0.14523272,13.04816722,2.822119719,134.9638526
I-1,9314.666264,17521.08788,9314.666264,0.495361146,19.71189928,13658,42.78579788,415.3202216,9.201604548,0.642121636,89.6013871,3476.47,2.405,1.530465403,-0.041832557,0.000220812,5.386591444,5.098828146,0.090821784,2.626516376,46.06164787,0.001895137,-0.006962289,0.18481336,14.89478293,3.198258938,179.7933979,-0.031152767,0.000467443,6.132383274,5.452519647,0.102050319,2.738405514,58.0896306,0.002633556,-0.004050664,0.216844666,16.44493783,3.288169908,215.6892715,-0.063590316,0,4.672661421,4.892829776,0.075000182,2.519152789,36.51879605,0.001253889,-0.009795387,0.147946111,14.31847134,3.105630275,160.0400188
G-2,6123.285899,6949.410816,6123.285899,0.228956471,12.70174857,9652,52.11400974,351.8154106,11.78032941,0.452918919,117.8890727,1481.235,1.619999995,0.992551369,-0.035219147,6.39E-05,4.451512887,4.84739121,0.108647189,2.459416295,33.99839108,0.003025666,-0.00806658,0.193387227,13.64961642,3.021488118,145.172088,-0.019903683,0.000191664,4.887214504,5.124746243,0.128166057,2.493944808,39.61243231,0.003328062,-0.005232803,0.222622298,14.57635645,3.060757818,162.3234901,-0.051419463,0,4.110671937,4.613112267,0.092366178,2.416618308,29.4243622,0.002628877,-0.010958427,0.162876936,12.78196374,2.963751804,130.6446953
