Image,Name,Centroid X µm,Centroid Y µm
TMA_963_321_Her2Neu_4B_-_2016-10-25_11.43.37.ndpi,A-3,7389.6,1441.6
TMA_963_321_Her2Neu_4B_-_2016-10-25_11.43.37.ndpi,A-4,8889.5,1348.4
TMA_963_321_Her2Neu_4B_-_2016-10-25_11.43.37.ndpi,A-5,10381,1453.3
TMA_963_321_Her2Neu_4B_-_2016-10-25_11.43.37.ndpi,A-6,11736.1,1498.2
TMA_963_321_Her2Neu_4B_-_2016-10-25_11.43.37.ndpi,A-7,13259.3,1548.2
TMA_963_321_Her2Neu_4B_-_2016-10-25_11.43.37.ndpi,A-8,14707.6,1872.8
TMA_963_321_Her2Neu_4B_-_2016-10-25_11.43.37.ndpi,A-9,16130.9,1997.6
TMA_963_321_Her2Neu_4B_-_2016-10-25_11.43.37.ndpi,A-10,17729,2247.3
TMA_963_321_Her2Neu_4B_-_2016-10-25_11.43.37.ndpi,B-1,4578.2,2710.2
TMA_963_321_Her2Neu_4B_-_2016-10-25_11.43.37.ndpi,B-2,5873.1,2606.9
TMA_963_321_Her2Neu_4B_-_2016-10-25_11.43.37.ndpi,B-3,7384.6,2778.4
TMA_963_321_Her2Neu_4B_-_2016-10-25_11.43.37.ndpi,B-4,8914.5,2721.8
TMA_963_321_Her2Neu_4B_-_2016-10-25_11.43.37.ndpi,B-5,10312.8,2846.6
TMA_963_321_Her2Neu_4B_-_2016-10-25_11.43.37.ndpi,B-6,11561.3,3071.4
TMA_963_321_Her2Neu_4B_-_2016-10-25_11.43.37.ndpi,B-7,13109.5,3071.4
TMA_963_321_Her2Neu_4B_-_2016-10-25_11.43.37.ndpi,B-8,14607.7,3396
TMA_963_321_Her2Neu_4B_-_2016-10-25_11.43.37.ndpi,B-9,16069.3,3495.9
TMA_963_321_Her2Neu_4B_-_2016-10-25_11.43.37.ndpi,B-10,17364.4,3962.1
TMA_963_321_Her2Neu_4B_-_2016-10-25_11.43.37.ndpi,C-1,4369.8,3895.4
TMA_963_321_Her2Neu_4B_-_2016-10-25_11.43.37.ndpi,C-2,5668.3,4170.1
TMA_963_321_Her2Neu_4B_-_2016-10-25_11.43.37.ndpi,C-3,7116.6,4120.1
TMA_963_321_Her2Neu_4B_-_2016-10-25_11.43.37.ndpi,C-4,8614.8,4245
TMA_963_321_Her2Neu_4B_-_2016-10-25_11.43.37.ndpi,C-5,10088.1,4294.9
TMA_963_321_Her2Neu_4B_-_2016-10-25_11.43.37.ndpi,C-6,11476.4,4549.6
TMA_963_321_Her2Neu_4B_-_2016-10-25_11.43.37.ndpi,C-7,13034.6,4569.6
TMA_963_321_Her2Neu_4B_-_2016-10-25_11.43.37.ndpi,C-8,14506.2,4816
TMA_963_321_Her2Neu_4B_-_2016-10-25_11.43.37.ndpi,C-9,16006.1,4994.1
TMA_963_321_Her2Neu_4B_-_2016-10-25_11.43.37.ndpi,C-10,17342.8,5250.6
TMA_963_321_Her2Neu_4B_-_2016-10-25_11.43.37.ndpi,D-1,4095.2,5393.6
TMA_963_321_Her2Neu_4B_-_2016-10-25_11.43.37.ndpi,D-2,5470.2,5488.5
TMA_963_321_Her2Neu_4B_-_2016-10-25_11.43.37.ndpi,D-3,6941.8,5568.4
TMA_963_321_Her2Neu_4B_-_2016-10-25_11.43.37.ndpi,D-4,8390.1,5768.2
TMA_963_321_Her2Neu_4B_-_2016-10-25_11.43.37.ndpi,D-5,9913.3,5843.1
TMA_963_321_Her2Neu_4B_-_2016-10-25_11.43.37.ndpi,D-6,11411.5,6117.8
TMA_963_321_Her2Neu_4B_-_2016-10-25_11.43.37.ndpi,D-7,12834.8,6017.9
TMA_963_321_Her2Neu_4B_-_2016-10-25_11.43.37.ndpi,D-8,14353,6340.8
TMA_963_321_Her2Neu_4B_-_2016-10-25_11.43.37.ndpi,D-9,15881.2,6392.4
TMA_963_321_Her2Neu_4B_-_2016-10-25_11.43.37.ndpi,D-10,17304.5,6657.2
TMA_963_321_Her2Neu_4B_-_2016-10-25_11.43.37.ndpi,E-1,3943.7,6926.8
TMA_963_321_Her2Neu_4B_-_2016-10-25_11.43.37.ndpi,E-2,5443.6,6941.8
TMA_963_321_Her2Neu_4B_-_2016-10-25_11.43.37.ndpi,E-3,6891.9,7141.6
TMA_963_321_Her2Neu_4B_-_2016-10-25_11.43.37.ndpi,E-4,8365.1,7191.5
TMA_963_321_Her2Neu_4B_-_2016-10-25_11.43.37.ndpi,E-5,9863.3,7391.3
TMA_963_321_Her2Neu_4B_-_2016-10-25_11.43.37.ndpi,E-6,11256.7,7426.2
TMA_963_321_Her2Neu_4B_-_2016-10-25_11.43.37.ndpi,E-7,12710,7641
TMA_963_321_Her2Neu_4B_-_2016-10-25_11.43.37.ndpi,E-8,14233.2,7715.9
TMA_963_321_Her2Neu_4B_-_2016-10-25_11.43.37.ndpi,E-9,15681.5,8015.5
TMA_963_321_Her2Neu_4B_-_2016-10-25_11.43.37.ndpi,E-10,17154.7,8065.5
TMA_963_321_Her2Neu_4B_-_2016-10-25_11.43.37.ndpi,F-1,3770.5,8315.2
TMA_963_321_Her2Neu_4B_-_2016-10-25_11.43.37.ndpi,F-2,5343.7,8465
TMA_963_321_Her2Neu_4B_-_2016-10-25_11.43.37.ndpi,F-3,6692.1,8514.9
TMA_963_321_Her2Neu_4B_-_2016-10-25_11.43.37.ndpi,F-4,8191,8732.6
TMA_963_321_Her2Neu_4B_-_2016-10-25_11.43.37.ndpi,F-5,9688.5,8789.6
TMA_963_321_Her2Neu_4B_-_2016-10-25_11.43.37.ndpi,F-6,11073.5,9030.7
TMA_963_321_Her2Neu_4B_-_2016-10-25_11.43.37.ndpi,F-7,12585.1,9039.3
TMA_963_321_Her2Neu_4B_-_2016-10-25_11.43.37.ndpi,F-8,14033.4,9264.1
TMA_963_321_Her2Neu_4B_-_2016-10-25_11.43.37.ndpi,F-9,15617.8,9361
TMA_963_321_Her2Neu_4B_-_2016-10-25_11.43.37.ndpi,F-10,16979.9,9563.7
TMA_963_321_Her2Neu_4B_-_2016-10-25_11.43.37.ndpi,G-1,3681.1,9828
TMA_963_321_Her2Neu_4B_-_2016-10-25_11.43.37.ndpi,G-2,5127.9,9884.2
TMA_963_321_Her2Neu_4B_-_2016-10-25_11.43.37.ndpi,G-3,6614.2,10079.5
TMA_963_321_Her2Neu_4B_-_2016-10-25_11.43.37.ndpi,G-4,8161.2,10161.1
TMA_963_321_Her2Neu_4B_-_2016-10-25_11.43.37.ndpi,G-5,9613.6,10312.8
TMA_963_321_Her2Neu_4B_-_2016-10-25_11.43.37.ndpi,G-6,11037,10462.6
TMA_963_321_Her2Neu_4B_-_2016-10-25_11.43.37.ndpi,G-7,12535.2,10612.5
TMA_963_321_Her2Neu_4B_-_2016-10-25_11.43.37.ndpi,G-8,13963.7,10633.7
TMA_963_321_Her2Neu_4B_-_2016-10-25_11.43.37.ndpi,G-9,15356.9,10887.1
TMA_963_321_Her2Neu_4B_-_2016-10-25_11.43.37.ndpi,G-10,16805.1,10937.1
TMA_963_321_Her2Neu_4B_-_2016-10-25_11.43.37.ndpi,H-1,3570.8,11261.7
TMA_963_321_Her2Neu_4B_-_2016-10-25_11.43.37.ndpi,H-2,5019.1,11461.5
TMA_963_321_Her2Neu_4B_-_2016-10-25_11.43.37.ndpi,H-3,6517.3,11436.5
TMA_963_321_Her2Neu_4B_-_2016-10-25_11.43.37.ndpi,H-4,8015.5,11711.2
TMA_963_321_Her2Neu_4B_-_2016-10-25_11.43.37.ndpi,H-5,9497.7,11608.3
TMA_963_321_Her2Neu_4B_-_2016-10-25_11.43.37.ndpi,H-6,10873.3,11975.4
TMA_963_321_Her2Neu_4B_-_2016-10-25_11.43.37.ndpi,H-7,12260.5,11985.8
TMA_963_321_Her2Neu_4B_-_2016-10-25_11.43.37.ndpi,H-8,13733.8,12160.6
TMA_963_321_Her2Neu_4B_-_2016-10-25_11.43.37.ndpi,H-9,15257,12235.5
TMA_963_321_Her2Neu_4B_-_2016-10-25_11.43.37.ndpi,H-10,16669.7,12386
TMA_963_321_Her2Neu_4B_-_2016-10-25_11.43.37.ndpi,I-1,3620.7,12809.9
TMA_963_321_Her2Neu_4B_-_2016-10-25_11.43.37.ndpi,I-2,5069,12859.8
TMA_963_321_Her2Neu_4B_-_2016-10-25_11.43.37.ndpi,I-3,6542.3,13084.5
TMA_963_321_Her2Neu_4B_-_2016-10-25_11.43.37.ndpi,I-4,8015.5,13134.5
TMA_963_321_Her2Neu_4B_-_2016-10-25_11.43.37.ndpi,I-5,9463.8,13309.3
TMA_963_321_Her2Neu_4B_-_2016-10-25_11.43.37.ndpi,I-6,10787.3,13334.2
TMA_963_321_Her2Neu_4B_-_2016-10-25_11.43.37.ndpi,I-7,12185.6,13633.9
TMA_963_321_Her2Neu_4B_-_2016-10-25_11.43.37.ndpi,I-8,13633.9,13559
TMA_963_321_Her2Neu_4B_-_2016-10-25_11.43.37.ndpi,I-9,15041.5,13760.6
TMA_963_321_Her2Neu_4B_-_2016-10-25_11.43.37.ndpi,I-10,16520.6,13777.7
TMA_963_321_Her2Neu_4B_-_2016-10-25_11.43.37.ndpi,J-1,3445.9,14183.2
TMA_963_321_Her2Neu_4B_-_2016-10-25_11.43.37.ndpi,J-2,4894.2,14432.9
TMA_963_321_Her2Neu_4B_-_2016-10-25_11.43.37.ndpi,J-3,6417.4,14482.9
TMA_963_321_Her2Neu_4B_-_2016-10-25_11.43.37.ndpi,J-4,7840.7,14682.6
TMA_963_321_Her2Neu_4B_-_2016-10-25_11.43.37.ndpi,J-5,9388.9,14732.6
TMA_963_321_Her2Neu_4B_-_2016-10-25_11.43.37.ndpi,J-6,10612.5,14907.4
TMA_963_321_Her2Neu_4B_-_2016-10-25_11.43.37.ndpi,J-7,11960.9,14982.3
TMA_963_321_Her2Neu_4B_-_2016-10-25_11.43.37.ndpi,J-8,13459.1,15182.1
TMA_963_321_Her2Neu_4B_-_2016-10-25_11.43.37.ndpi,J-9,14857.4,15157.1
TMA_963_321_Her2Neu_4B_-_2016-10-25_11.43.37.ndpi,J-10,16332.9,15333.7
TMA_963_321_Her2Neu_4B_-_2016-10-25_11.43.37.ndpi,K-1,3378.2,15654.6
TMA_963_321_Her2Neu_4B_-_2016-10-25_11.43.37.ndpi,K-2,4744.4,15931.2
TMA_963_321_Her2Neu_4B_-_2016-10-25_11.43.37.ndpi,K-3,6292.6,15906.2
TMA_963_321_Her2Neu_4B_-_2016-10-25_11.43.37.ndpi,K-4,7750,16113.2
TMA_963_321_Her2Neu_4B_-_2016-10-25_11.43.37.ndpi,K-5,9214.1,16180.9
TMA_963_321_Her2Neu_4B_-_2016-10-25_11.43.37.ndpi,K-6,10606.9,16379
TMA_963_321_Her2Neu_4B_-_2016-10-25_11.43.37.ndpi,K-7,12012.1,16328.8
TMA_963_321_Her2Neu_4B_-_2016-10-25_11.43.37.ndpi,K-8,13484.1,16555.4
TMA_963_321_Her2Neu_4B_-_2016-10-25_11.43.37.ndpi,K-9,14844.6,16537.4
TMA_963_321_Her2Neu_4B_-_2016-10-25_11.43.37.ndpi,K-10,16146.9,16678.7
TMA_963_321_Her2Neu_4B_-_2016-10-25_11.43.37.ndpi,L-1,3284.5,17246.4
TMA_963_321_Her2Neu_4B_-_2016-10-25_11.43.37.ndpi,L-2,4694.5,17329.5
TMA_963_321_Her2Neu_4B_-_2016-10-25_11.43.37.ndpi,L-3,6203.2,17548.3
TMA_963_321_Her2Neu_4B_-_2016-10-25_11.43.37.ndpi,L-4,7641,17524.7
TMA_963_321_Her2Neu_4B_-_2016-10-25_11.43.37.ndpi,L-5,9037.3,17816.1
TMA_963_321_Her2Neu_4B_-_2016-10-25_11.43.37.ndpi,L-6,10401.2,17811.2
TMA_963_321_Her2Neu_4B_-_2016-10-25_11.43.37.ndpi,L-7,11792,17965.3
TMA_963_321_Her2Neu_4B_-_2016-10-25_11.43.37.ndpi,L-8,13213.7,17946.2
TMA_963_321_Her2Neu_4B_-_2016-10-25_11.43.37.ndpi,L-9,14596.3,18061.9
TMA_963_321_Her2Neu_4B_-_2016-10-25_11.43.37.ndpi,L-10,15961.7,18109.6
TMA_963_512_Ki67_-_2016-10-25_11.34.10.ndpi,A-1,2683.8,1202.1
TMA_963_512_Ki67_-_2016-10-25_11.34.10.ndpi,A-2,4486.2,1135.6
TMA_963_512_Ki67_-_2016-10-25_11.34.10.ndpi,A-3,5868.1,1273.5
TMA_963_512_Ki67_-_2016-10-25_11.34.10.ndpi,A-4,7411.6,1040.4
TMA_963_512_Ki67_-_2016-10-25_11.34.10.ndpi,A-5,8739.7,1348.4
TMA_963_512_Ki67_-_2016-10-25_11.34.10.ndpi,A-6,9965.9,1311.1
TMA_963_512_Ki67_-_2016-10-25_11.34.10.ndpi,A-7,11386.5,1398.3
TMA_963_512_Ki67_-_2016-10-25_11.34.10.ndpi,A-8,12734.9,1673
TMA_963_512_Ki67_-_2016-10-25_11.34.10.ndpi,A-9,14010.7,1827.8
TMA_963_512_Ki67_-_2016-10-25_11.34.10.ndpi,A-10,15358.8,2231.6
TMA_963_512_Ki67_-_2016-10-25_11.34.10.ndpi,B-1,3174.9,2777.4
TMA_963_512_Ki67_-_2016-10-25_11.34.10.ndpi,B-2,4479.6,2683.3
TMA_963_512_Ki67_-_2016-10-25_11.34.10.ndpi,B-3,5818.1,2796.7
TMA_963_512_Ki67_-_2016-10-25_11.34.10.ndpi,B-4,7201.2,2821.2
TMA_963_512_Ki67_-_2016-10-25_11.34.10.ndpi,B-5,8512.5,2818.7
TMA_963_512_Ki67_-_2016-10-25_11.34.10.ndpi,B-6,9838.4,2921.5
TMA_963_512_Ki67_-_2016-10-25_11.34.10.ndpi,B-7,11286.7,2921.5
TMA_963_512_Ki67_-_2016-10-25_11.34.10.ndpi,B-8,12635.1,3196.2
TMA_963_512_Ki67_-_2016-10-25_11.34.10.ndpi,B-9,13958.5,3343.3
TMA_963_512_Ki67_-_2016-10-25_11.34.10.ndpi,B-10,15207,3645.7
TMA_963_512_Ki67_-_2016-10-25_11.34.10.ndpi,C-1,2890.6,4154.6
TMA_963_512_Ki67_-_2016-10-25_11.34.10.ndpi,C-2,4270,4220
TMA_963_512_Ki67_-_2016-10-25_11.34.10.ndpi,C-3,5633.9,4177.7
TMA_963_512_Ki67_-_2016-10-25_11.34.10.ndpi,C-4,7091.6,4270
TMA_963_512_Ki67_-_2016-10-25_11.34.10.ndpi,C-5,8422.5,4291.1
TMA_963_512_Ki67_-_2016-10-25_11.34.10.ndpi,C-6,9688.5,4419.8
TMA_963_512_Ki67_-_2016-10-25_11.34.10.ndpi,C-7,11186.8,4369.8
TMA_963_512_Ki67_-_2016-10-25_11.34.10.ndpi,C-8,12747,4574
TMA_963_512_Ki67_-_2016-10-25_11.34.10.ndpi,C-9,13933.5,4519.7
TMA_963_512_Ki67_-_2016-10-25_11.34.10.ndpi,C-10,15300.5,4981
TMA_963_512_Ki67_-_2016-10-25_11.34.10.ndpi,D-1,2771.7,5543.4
TMA_963_512_Ki67_-_2016-10-25_11.34.10.ndpi,D-2,3845.5,5493.5
TMA_963_512_Ki67_-_2016-10-25_11.34.10.ndpi,D-3,5493.5,5568.4
TMA_963_512_Ki67_-_2016-10-25_11.34.10.ndpi,D-4,6792,5768.2
TMA_963_512_Ki67_-_2016-10-25_11.34.10.ndpi,D-5,8340.1,5793.2
TMA_963_512_Ki67_-_2016-10-25_11.34.10.ndpi,D-6,9696.2,6006.2
TMA_963_512_Ki67_-_2016-10-25_11.34.10.ndpi,D-7,11111.9,5843.1
TMA_963_512_Ki67_-_2016-10-25_11.34.10.ndpi,D-8,12504.8,6181
TMA_963_512_Ki67_-_2016-10-25_11.34.10.ndpi,D-9,14044.2,6169.1
TMA_963_512_Ki67_-_2016-10-25_11.34.10.ndpi,D-10,15182.1,6445.8
TMA_963_512_Ki67_-_2016-10-25_11.34.10.ndpi,E-1,2646.9,7116.6
TMA_963_512_Ki67_-_2016-10-25_11.34.10.ndpi,E-2,4045.2,7091.6
TMA_963_512_Ki67_-_2016-10-25_11.34.10.ndpi,E-3,5476.6,7437.6
TMA_963_512_Ki67_-_2016-10-25_11.34.10.ndpi,E-4,6966.8,7266.4
TMA_963_512_Ki67_-_2016-10-25_11.34.10.ndpi,E-5,8363.1,7405
TMA_963_512_Ki67_-_2016-10-25_11.34.10.ndpi,E-6,9711.5,7398.7
TMA_963_512_Ki67_-_2016-10-25_11.34.10.ndpi,E-7,11138.6,7613.8
TMA_963_512_Ki67_-_2016-10-25_11.34.10.ndpi,E-8,12410.3,7566.1
TMA_963_512_Ki67_-_2016-10-25_11.34.10.ndpi,E-9,13708.8,7840.7
TMA_963_512_Ki67_-_2016-10-25_11.34.10.ndpi,E-10,15132.1,7840.7
TMA_963_512_Ki67_-_2016-10-25_11.34.10.ndpi,F-1,2547,8539.9
TMA_963_512_Ki67_-_2016-10-25_11.34.10.ndpi,F-2,3920.4,8664.8
TMA_963_512_Ki67_-_2016-10-25_11.34.10.ndpi,F-3,5317.1,8778.1
TMA_963_512_Ki67_-_2016-10-25_11.34.10.ndpi,F-4,6866.9,8889.5
TMA_963_512_Ki67_-_2016-10-25_11.34.10.ndpi,F-5,8228.6,8885.7
TMA_963_512_Ki67_-_2016-10-25_11.34.10.ndpi,F-6,9538.7,9039.3
TMA_963_512_Ki67_-_2016-10-25_11.34.10.ndpi,F-7,11023.2,9039.3
TMA_963_512_Ki67_-_2016-10-25_11.34.10.ndpi,F-8,12279.6,9179.5
TMA_963_512_Ki67_-_2016-10-25_11.34.10.ndpi,F-9,13808.7,9214.1
TMA_963_512_Ki67_-_2016-10-25_11.34.10.ndpi,F-10,15028.2,9386.9
TMA_963_512_Ki67_-_2016-10-25_11.34.10.ndpi,G-1,2547,10088.1
TMA_963_512_Ki67_-_2016-10-25_11.34.10.ndpi,G-2,3845.5,10088.1
TMA_963_512_Ki67_-_2016-10-25_11.34.10.ndpi,G-3,5293.7,10262.9
TMA_963_512_Ki67_-_2016-10-25_11.34.10.ndpi,G-4,6816.9,10312.8
TMA_963_512_Ki67_-_2016-10-25_11.34.10.ndpi,G-5,8215.3,10437.7
TMA_963_512_Ki67_-_2016-10-25_11.34.10.ndpi,G-6,9538.7,10412.7
TMA_963_512_Ki67_-_2016-10-25_11.34.10.ndpi,G-7,10862.2,10637.4
TMA_963_512_Ki67_-_2016-10-25_11.34.10.ndpi,G-8,12310.5,10612.5
TMA_963_512_Ki67_-_2016-10-25_11.34.10.ndpi,G-9,13716.7,10675
TMA_963_512_Ki67_-_2016-10-25_11.34.10.ndpi,G-10,14982.3,10637.4
TMA_963_512_Ki67_-_2016-10-25_11.34.10.ndpi,H-1,2454.5,11461.5
TMA_963_512_Ki67_-_2016-10-25_11.34.10.ndpi,H-2,3845.5,11661.2
TMA_963_512_Ki67_-_2016-10-25_11.34.10.ndpi,H-3,5293.7,11636.2
TMA_963_512_Ki67_-_2016-10-25_11.34.10.ndpi,H-4,6692.1,11910.9
TMA_963_512_Ki67_-_2016-10-25_11.34.10.ndpi,H-5,8065.5,11761.1
TMA_963_512_Ki67_-_2016-10-25_11.34.10.ndpi,H-6,9438.8,12060.7
TMA_963_512_Ki67_-_2016-10-25_11.34.10.ndpi,H-7,10785.2,12040
TMA_963_512_Ki67_-_2016-10-25_11.34.10.ndpi,H-8,12152.8,12120.4
TMA_963_512_Ki67_-_2016-10-25_11.34.10.ndpi,H-9,13583.9,12085.7
TMA_963_512_Ki67_-_2016-10-25_11.34.10.ndpi,H-10,14932.4,12185.6
TMA_963_512_Ki67_-_2016-10-25_11.34.10.ndpi,I-1,2522,13034.6
TMA_963_512_Ki67_-_2016-10-25_11.34.10.ndpi,I-2,3895.4,13109.5
TMA_963_512_Ki67_-_2016-10-25_11.34.10.ndpi,I-3,5343.7,13284.3
TMA_963_512_Ki67_-_2016-10-25_11.34.10.ndpi,I-4,6767,13259.3
TMA_963_512_Ki67_-_2016-10-25_11.34.10.ndpi,I-5,8115.4,13359.2
TMA_963_512_Ki67_-_2016-10-25_11.34.10.ndpi,I-6,9463.8,13359.2
TMA_963_512_Ki67_-_2016-10-25_11.34.10.ndpi,I-7,10745.2,13527
TMA_963_512_Ki67_-_2016-10-25_11.34.10.ndpi,I-8,12060.7,13583.9
TMA_963_512_Ki67_-_2016-10-25_11.34.10.ndpi,I-9,13434.1,13683.8
TMA_963_512_Ki67_-_2016-10-25_11.34.10.ndpi,I-10,15024.4,13656.6
TMA_963_512_Ki67_-_2016-10-25_11.34.10.ndpi,J-1,2272.3,14507.9
TMA_963_512_Ki67_-_2016-10-25_11.34.10.ndpi,J-2,3695.6,14632.7
TMA_963_512_Ki67_-_2016-10-25_11.34.10.ndpi,J-3,5168.9,14657.7
TMA_963_512_Ki67_-_2016-10-25_11.34.10.ndpi,J-4,6592.2,14807.5
TMA_963_512_Ki67_-_2016-10-25_11.34.10.ndpi,J-5,7940.6,14782.5
TMA_963_512_Ki67_-_2016-10-25_11.34.10.ndpi,J-6,9214.1,14932.4
TMA_963_512_Ki67_-_2016-10-25_11.34.10.ndpi,J-7,10637.4,14857.4
TMA_963_512_Ki67_-_2016-10-25_11.34.10.ndpi,J-8,12135.7,14957.3
TMA_963_512_Ki67_-_2016-10-25_11.34.10.ndpi,J-9,13405.3,15126.7
TMA_963_512_Ki67_-_2016-10-25_11.34.10.ndpi,J-10,14961.4,15213.3
TMA_963_512_Ki67_-_2016-10-25_11.34.10.ndpi,K-1,2197.4,16031.1
TMA_963_512_Ki67_-_2016-10-25_11.34.10.ndpi,K-2,3520.8,16180.9
TMA_963_512_Ki67_-_2016-10-25_11.34.10.ndpi,K-3,5019.1,16205.8
TMA_963_512_Ki67_-_2016-10-25_11.34.10.ndpi,K-4,6417.4,16265.2
TMA_963_512_Ki67_-_2016-10-25_11.34.10.ndpi,K-5,7890.7,16355.7
TMA_963_512_Ki67_-_2016-10-25_11.34.10.ndpi,K-6,9239.1,16505.5
TMA_963_512_Ki67_-_2016-10-25_11.34.10.ndpi,K-7,10687.4,16405.6
TMA_963_512_Ki67_-_2016-10-25_11.34.10.ndpi,K-8,12085.7,16605.4
TMA_963_512_Ki67_-_2016-10-25_11.34.10.ndpi,K-9,13528.9,16481.1
TMA_963_512_Ki67_-_2016-10-25_11.34.10.ndpi,K-10,14832.5,16530.5
TMA_963_512_Ki67_-_2016-10-25_11.34.10.ndpi,L-1,2222.4,17729
TMA_963_512_Ki67_-_2016-10-25_11.34.10.ndpi,L-2,3570.8,17754
TMA_963_512_Ki67_-_2016-10-25_11.34.10.ndpi,L-3,5038,17857.7
TMA_963_512_Ki67_-_2016-10-25_11.34.10.ndpi,L-4,6542.3,17629.2
TMA_963_512_Ki67_-_2016-10-25_11.34.10.ndpi,L-5,7837.1,17985.7
TMA_963_512_Ki67_-_2016-10-25_11.34.10.ndpi,L-6,9114.2,18003.7
TMA_963_512_Ki67_-_2016-10-25_11.34.10.ndpi,L-7,10541.4,18084.3
TMA_963_512_Ki67_-_2016-10-25_11.34.10.ndpi,L-8,11985.8,18003.7
TMA_963_512_Ki67_-_2016-10-25_11.34.10.ndpi,L-9,13334.2,18003.7
TMA_963_512_Ki67_-_2016-10-25_11.34.10.ndpi,L-10,14682.6,18078.6
TMA_963_BladderNeo_HE_-_2016-10-25_10.56.13.ndpi,A-1,3524.9,1252
TMA_963_BladderNeo_HE_-_2016-10-25_10.56.13.ndpi,A-2,5361.1,1089.5
TMA_963_BladderNeo_HE_-_2016-10-25_10.56.13.ndpi,A-3,6826.2,1321.5
TMA_963_BladderNeo_HE_-_2016-10-25_10.56.13.ndpi,A-4,8395.6,949.08
TMA_963_BladderNeo_HE_-_2016-10-25_10.56.13.ndpi,A-5,9806,1254.9
TMA_963_BladderNeo_HE_-_2016-10-25_10.56.13.ndpi,A-6,11136.8,1148.6
TMA_963_BladderNeo_HE_-_2016-10-25_10.56.13.ndpi,A-7,12660,1173.6
TMA_963_BladderNeo_HE_-_2016-10-25_10.56.13.ndpi,A-8,14083.4,1473.3
TMA_963_BladderNeo_HE_-_2016-10-25_10.56.13.ndpi,A-9,15456.7,1673
TMA_963_BladderNeo_HE_-_2016-10-25_10.56.13.ndpi,A-10,16805.1,2122.5
TMA_963_BladderNeo_HE_-_2016-10-25_10.56.13.ndpi,B-1,4118.5,2796.7
TMA_963_BladderNeo_HE_-_2016-10-25_10.56.13.ndpi,B-2,5343.7,2621.9
TMA_963_BladderNeo_HE_-_2016-10-25_10.56.13.ndpi,B-3,6841.9,2721.8
TMA_963_BladderNeo_HE_-_2016-10-25_10.56.13.ndpi,B-4,8223.9,2713.3
TMA_963_BladderNeo_HE_-_2016-10-25_10.56.13.ndpi,B-5,9763.5,2696.8
TMA_963_BladderNeo_HE_-_2016-10-25_10.56.13.ndpi,B-6,11043.4,2715.3
TMA_963_BladderNeo_HE_-_2016-10-25_10.56.13.ndpi,B-7,12535.2,2721.8
TMA_963_BladderNeo_HE_-_2016-10-25_10.56.13.ndpi,B-8,13983.5,2971.5
TMA_963_BladderNeo_HE_-_2016-10-25_10.56.13.ndpi,B-9,15506.7,3096.3
TMA_963_BladderNeo_HE_-_2016-10-25_10.56.13.ndpi,B-10,16730.2,3495.9
TMA_963_BladderNeo_HE_-_2016-10-25_10.56.13.ndpi,C-1,3995.3,3995.3
TMA_963_BladderNeo_HE_-_2016-10-25_10.56.13.ndpi,C-2,5293.7,4170.1
TMA_963_BladderNeo_HE_-_2016-10-25_10.56.13.ndpi,C-3,6717.1,4095.2
TMA_963_BladderNeo_HE_-_2016-10-25_10.56.13.ndpi,C-4,8190.3,4120.1
TMA_963_BladderNeo_HE_-_2016-10-25_10.56.13.ndpi,C-5,9538.7,4120.1
TMA_963_BladderNeo_HE_-_2016-10-25_10.56.13.ndpi,C-6,10987,4245
TMA_963_BladderNeo_HE_-_2016-10-25_10.56.13.ndpi,C-7,12485.2,4195
TMA_963_BladderNeo_HE_-_2016-10-25_10.56.13.ndpi,C-8,14111.7,4419
TMA_963_BladderNeo_HE_-_2016-10-25_10.56.13.ndpi,C-9,15431.8,4419.8
TMA_963_BladderNeo_HE_-_2016-10-25_10.56.13.ndpi,C-10,16726.8,4818.5
TMA_963_BladderNeo_HE_-_2016-10-25_10.56.13.ndpi,D-1,3795.5,5568.4
TMA_963_BladderNeo_HE_-_2016-10-25_10.56.13.ndpi,D-2,5168.9,5493.5
TMA_963_BladderNeo_HE_-_2016-10-25_10.56.13.ndpi,D-3,6574.9,5496.6
TMA_963_BladderNeo_HE_-_2016-10-25_10.56.13.ndpi,D-4,7990.6,5693.3
TMA_963_BladderNeo_HE_-_2016-10-25_10.56.13.ndpi,D-5,9563.7,5668.3
TMA_963_BladderNeo_HE_-_2016-10-25_10.56.13.ndpi,D-6,10962,5793.2
TMA_963_BladderNeo_HE_-_2016-10-25_10.56.13.ndpi,D-7,12435.3,5693.3
TMA_963_BladderNeo_HE_-_2016-10-25_10.56.13.ndpi,D-8,13953.6,6058.7
TMA_963_BladderNeo_HE_-_2016-10-25_10.56.13.ndpi,D-9,15531.6,6042.9
TMA_963_BladderNeo_HE_-_2016-10-25_10.56.13.ndpi,D-10,16880.1,6267.6
TMA_963_BladderNeo_HE_-_2016-10-25_10.56.13.ndpi,E-1,3770.5,7141.6
TMA_963_BladderNeo_HE_-_2016-10-25_10.56.13.ndpi,E-2,5218.8,7041.7
TMA_963_BladderNeo_HE_-_2016-10-25_10.56.13.ndpi,E-3,6710.2,7219.2
TMA_963_BladderNeo_HE_-_2016-10-25_10.56.13.ndpi,E-4,8190.3,7141.6
TMA_963_BladderNeo_HE_-_2016-10-25_10.56.13.ndpi,E-5,9638.6,7266.4
TMA_963_BladderNeo_HE_-_2016-10-25_10.56.13.ndpi,E-6,10962,7266.4
