Image	Name	Class	TMA core	Parent	ROI	Centroid X µm	Centroid Y µm	Area µm^2	Perimeter µm
TMA_1042_117_CK20_-_2016-10-25_11.57.44.ndpi	B-8 - PathAnnotationObject		B-8	B-8	Polygon	12278.9	3483.4	1369070.6	5249.7
TMA_1042_117_CK20_-_2016-10-25_11.57.44.ndpi	F-3 - PathAnnotationObject		F-3	F-3	Polygon	4673.4	9987.2	854219.4	8231.6
TMA_1042_117_CK20_-_2016-10-25_11.57.44.ndpi	H-13 - PathAnnotationObject		H-13	H-13	Polygon	20314.2	12608.7	1308359.6	4481.4
TMA_1042_117_CK20_-_2016-10-25_11.57.44.ndpi	D-5 - PathAnnotationObject		D-5	D-5	Polygon	7808.9	6740	1306723.9	6376.5
TMA_1042_117_CK20_-_2016-10-25_11.57.44.ndpi	F-6 - PathAnnotationObject		F-6	F-6	Geometry	9548.4	9985.2	1263880.6	13684.2
TMA_1042_117_CK20_-_2016-10-25_11.57.44.ndpi	D-7 - PathAnnotationObject		D-7	D-7	Polygon	10867.9	6620.8	1376794.9	4727.2
TMA_1042_117_CK20_-_2016-10-25_11.57.44.ndpi	C-13 - PathAnnotationObject		C-13	C-13	Polygon	20159	4865.7	1239471.7	9622.7
TMA_1042_117_CK20_-_2016-10-25_11.57.44.ndpi	B-6 - PathAnnotationObject		B-6	B-6	Polygon	9200.9	3647.4	1018662.7	14512.1
TMA_1042_117_CK20_-_2016-10-25_11.57.44.ndpi	I-8 - PathAnnotationObject		I-8	I-8	Geometry	12550.8	14296.5	997406.6	10780.9
TMA_1042_117_CK20_-_2016-10-25_11.57.44.ndpi	H-10 - PathAnnotationObject		H-10	H-10	Geometry	15729.6	12817.2	1232713.3	8700.7
TMA_1042_117_CK20_-_2016-10-25_11.57.44.ndpi	I-7 - PathAnnotationObject		I-7	I-7	Polygon	11066.5	14559	900910.6	7958.2
TMA_1042_117_CK20_-_2016-10-25_11.57.44.ndpi	A-11 - PathAnnotationObject		A-11	A-11	Geometry	16805.8	2059.1	469547.8	5920.1
TMA_1042_117_CK20_-_2016-10-25_11.57.44.ndpi	I-6 - PathAnnotationObject		I-6	I-6	Geometry	9446	14452.3	1032433.9	10512.2
